target_id	length	eff_length	est_counts	tpm
YER054C	1627	1604	11	28.3119
YER055C	874	851	26	126.132
YER056C	1582	1559	51	135.053
YER056C-A	346	323	62.4286	797.924
YER057C	370	347	39	463.998
YER058W	304	281	0	0
YER059W	1243	1220	9	30.4553
YER060W	1567	1544	2	5.34765
YER060W-A	1573	1550	0	0
YER061C	1309	1286	4	12.841
YER062C	733	710	27	156.995
YER063W	637	614	11	73.9614
YER064C	1498	1475	21	58.7771
YER065C	1654	1631	661	1673.12
YER066W	538	515	0	0
YER067W	466	443	147	1369.92
YER068W	1744	1721	28	67.1673
YER069W	2572	2549	75	121.471
YER070W	2647	2624	57	89.6792
YER071C	361	338	6	73.285
YER072W	370	347	47	559.177
YER073W	1543	1520	40	108.642
YER074W	388	365	141.735	1603.11
YER074W-A	238	215	8	153.614
YER075C	2767	2744	37	55.667
YER076C	889	866	2	9.53438
YER077C	2047	2024	3	6.11915
YER078C	1516	1493	3	8.29549
YER078W-A	145	122	0	0
YER079W	613	590	24	167.934
YER080W	1864	1841	32	71.7591
YER081W	1390	1367	9.6	28.9923
YER082C	1645	1622	9	22.9072
YER083C	838	815	9	45.5896
YER084W	367	344	1	12.0011
YER085C	502	479	0	0
YER086W	1711	1688	45	110.058
YER087C-B	229	206	8	160.326
YER087W	1711	1688	3	7.33718
YER088C	1993	1970	40	83.8251
YER089C	1375	1352	10	30.5354
YER090W	1504	1481	39	108.715
YER091C	2284	2261	886	1617.76
YER092W	358	335	11	135.559
YER093C	4273	4250	9	8.74247
YER093C-A	394	371	0	0
YER094C	598	575	33	236.934
YER095W	1183	1160	22	78.297
YER096W	1519	1496	5	13.7981
YER098W	2245	2222	4	7.43184
YER099C	937	914	16	72.2694
YER100W	733	710	16	93.0341
YER101C	1273	1250	21	69.3569
YER102W	583	560	140.491	1035.72
YER103W	1909	1886	280	612.91
YER104W	607	584	11	77.7607
YER105C	4156	4133	21	20.9766
YER106W	889	866	0	0
YER107C	1078	1055	3	11.7395
YER109C	2380	2357	0	0
YER110C	3322	3299	115	143.912
YER111C	3262	3239	7	8.92211
YER112W	544	521	16	126.784
YER113C	2101	2078	1	1.98671
YER114C	3103	3080	37	49.5943
YER115C	556	533	0	0
YER116C	805	782	4	21.1171
YER117W	394	371	148.214	1649.28
YER118C	1084	1061	3	11.6731
YER119C	1327	1304	15	47.4891
YER120W	715	692	47	280.396
YER121W	325	302	3	41.0105
YER122C	1462	1439	20	57.3786
YER123W	1555	1532	4	10.7791
YER124C	1702	1679	23	56.5533
YER125W	2410	2387	66	114.149
YER126C	766	743	9	50.0074
YER127W	1054	1031	1	4.00426
YER128W	592	569	0	0
YER129W	3409	3386	12	14.631
YER130C	1312	1289	42	134.517
YER131W	340	317	37.2727	485.414
YER132C	5242	5219	13	10.2834
YER133W	919	896	87	400.859
YER134C	517	494	10	83.5706
YER136W	1336	1313	49	154.068
YER137C	427	404	1	10.2188
YER137C-A	1303	1280	3.98314	12.8468
YER138C	5248	5225	20.3803	16.1029
YER138W-A	85	62	4	266.348
YER139C	661	638	5	32.3541
YER140W	1651	1628	1	2.53587
YER141W	1441	1418	32	93.1653
YER142C	871	848	2	9.73677
YER143W	1267	1244	18	59.7355
YER144C	2398	2375	10	17.3827
YER145C	1195	1172	110	387.477
YER146W	262	239	7	120.915
YER147C	1855	1832	5	11.2674
YER148W	703	680	17	103.21
YER149C	1243	1220	2	6.76785
YER150W	427	404	213	2176.6
YER151C	2719	2696	28	42.8764
YER152C	1312	1289	12	38.4334
YER153C	745	722	2	11.436
YER154W	1189	1166	13	46.0283
YER155C	6484	6461	24	15.3353
YER156C	997	974	13	55.1017
YER157W	2386	2363	3	5.24129
YER158C	1702	1679	13	31.9649
YER159C	409	386	14	149.734
YER159C-A	1303	1280	9.3201e-05	0.000300601
YER160C	5248	5225	4.94237e-07	3.90507e-07
YER161C	982	959	11	47.3538
YER162C	2245	2222	10	18.5796
YER163C	679	656	5	31.4664
YER164W	4387	4364	28	26.4883
YER165W	1714	1691	233	568.844
YER166W	4696	4673	31	27.3871
YER167W	2536	2513	17	27.9278
YER168C	1621	1598	15	38.7521
YER169W	2371	2348	18	31.6486
YER170W	658	635	5	32.507
YER171W	2317	2294	11	19.7961
YER172C	6472	6449	13	8.32207
YER173W	1960	1937	3	6.39399
YER174C	715	692	1	5.96588
YER175C	880	857	21	101.162
YER175W-A	145	122	1	33.8393
YER176W	3346	3323	3	3.7271
YER177W	784	761	213.517	1158.32
YER178W	1243	1220	128	433.142
YER179W	985	962	3	12.8744
YER180C	784	761	0	0
YER180C-A	238	215	5	96.009
YER182W	715	692	9	53.6929
YER183C	616	593	4	27.8475
YER184C	2365	2342	0	0
YER185W	892	869	1	4.75073
YER186C	901	878	0	0
YER187W	406	383	0	0
YER188C-A	280	257	1	16.0638
YER189W	349	326	0	0
YER190C-B	463	440	0	0
YER190W	5026	5003	4.43471e-07	3.65944e-07
YFL001W	1309	1286	2	6.42051
YFL002C	1801	1778	2	4.64386
YFL002W-A	5293	5270	4.01791	3.14753
YFL002W-B	1297	1274	0.942474	3.05408
YFL003C	2617	2594	1	1.59151
YFL004W	2467	2444	44	74.3245
YFL005W	628	605	38	259.304
YFL007W	6412	6389	37	23.9083
YFL008W	3658	3635	17	19.3075
YFL009W	2320	2297	22	39.5405
YFL010C	616	593	32.0398	223.057
YFL010W-A	265	242	12.9602	221.095
YFL011W	1621	1598	0	0
YFL012W	427	404	0	0
YFL013C	2059	2036	14	28.3877
YFL014W	310	287	405	5825.77
YFL016C	1516	1493	34	94.0155
YFL017C	460	437	0	0
YFL017W-A	214	191	3	64.8438
YFL018C	1480	1457	178	504.36
YFL020C	349	326	0	0
YFL021W	1513	1490	49	135.766
YFL022C	1492	1469	40	112.414
YFL023W	2371	2348	13	22.8573
YFL024C	2479	2456	8	13.4475
YFL025C	3070	3047	12	16.2588
YFL026W	1276	1253	0	0
YFL027C	1474	1451	4	11.3808
YFL028C	850	827	6	29.952
YFL029C	1087	1064	0	0
YFL030W	1138	1115	34	125.888
YFL031W	697	674	4	24.5008
YFL033C	5293	5270	15.0856	11.8177
YFL034C-A	349	326	16	202.62
YFL034C-B	844	821	4	20.114
YFL034W	3202	3179	9	11.6878
YFL036W	4036	4013	26	26.7476
YFL037W	1354	1331	43	133.374
YFL038C	601	578	72	514.263
YFL039C	1108	1085	461	1754.09
YFL040W	1603	1580	0	0
YFL041W	1849	1826	45	101.74
YFL041W-A	172	149	0	0
YFL042C	2005	1982	7	14.5806
YFL044C	886	863	12	57.4052
YFL045C	745	722	66	377.387
YFL046W	604	581	0	0
YFL047W	2125	2102	6	11.7842
YFL048C	1318	1295	18	57.383
YFL049W	1852	1829	8	18.0575
YFL050C	2557	2534	0	0
YFL051C	463	440	0	0
YFL052W	1378	1355	6	18.2807
YFL053W	1756	1733	2	4.76444
YFL054C	1921	1898	0	0
YFL055W	1657	1634	4	10.1062
YFL058W	1003	980	2	8.42528
YFL059W	877	854	7.2	34.8061
YFL060C	649	626	0	0
YFL061W	658	635	0.5	3.2507
YFL062W	1120	1097	4.34041	16.3345
YFL064C	505	482	5.04551	43.2154
YFL065C	289	266	0	0
YFL066C	1159	1136	0	0
YFL067W	508	485	0	0
YFL068W	463	440	0	0
YFR001W	595	572	4	28.8698
YFR002W	2500	2477	24	40.0005
YFR003C	448	425	8	77.7108
YFR004W	901	878	55	258.612
YFR005C	1327	1304	4	12.6638
YFR006W	1588	1565	13	34.2933
YFR007W	1042	1019	1	4.05141
YFR008W	646	623	3	19.8799
YFR009W	2239	2216	34	63.3417
YFR010W	1480	1457	38	107.672
YFR011C	493	470	6	52.7028
YFR012W	589	566	1	7.29397
YFR012W-A	67	44	0	0
YFR013W	2344	2321	11	19.5658
YFR014C	1321	1298	19	60.431
YFR015C	2107	2084	10	19.8099
YFR016C	3682	3659	30.2719	34.1553
YFR017C	568	545	60	454.501
YFR018C	1072	1049	1	3.93555
YFR019W	6817	6794	20	12.153
YFR020W	679	656	0	0
YFR021W	1483	1460	5	14.1383
YFR022W	2182	2159	15	28.6826
YFR023W	1816	1793	2	4.60501
YFR024C-A	1360	1337	30	92.634
YFR025C	988	965	6	25.6687
YFR026C	490	467	1	8.84023
YFR027W	826	803	2	10.2824
YFR028C	1636	1613	10	25.5945
YFR029W	2017	1994	6	12.4224
YFR030W	3088	3065	132	177.797
YFR031C	3493	3470	6	7.13842
YFR031C-A	745	722	157.357	899.765
YFR032C	850	827	0	0
YFR032C-A	160	137	108	3254.5
YFR032C-B	244	221	0	0
YFR033C	424	401	47	483.876
YFR034C	919	896	10	46.0758
YFR035C	325	302	2	27.3403
YFR036W	355	332	4	49.7396
YFR037C	1654	1631	16	40.4992
YFR038W	2542	2519	5	8.1945
YFR039C	1513	1490	6	16.6244
YFR040W	2989	2966	35	48.7167
YFR041C	868	845	11	53.7423
YFR042W	583	560	6	44.2327
YFR043C	694	671	2	12.3052
YFR044C	1426	1403	46	135.357
YFR045W	910	887	3	13.963
YFR046C	1066	1043	3	11.8746
YFR047C	868	845	8	39.0853
YFR048W	1969	1946	10	21.2147
YFR049W	352	329	42	527.028
YFR050C	781	758	28	152.5
YFR051C	1621	1598	21	54.2529
YFR052W	805	782	36	190.054
YFR053C	1438	1415	262	764.408
YFR055W	1003	980	3	12.6379
YFR057W	436	413	0	0
YGL001C	1030	1007	12	49.1963
YGL002W	631	608	2	13.5802
YGL003C	1681	1658	7	17.4299
YGL004C	1234	1211	3	10.2272
YGL005C	820	797	4	20.7196
YGL006W	3502	3479	32	37.9731
YGL006W-A	91	68	0	0
YGL007C-A	67	44	0	0
YGL008C	2737	2714	1295.25	1970.26
YGL009C	2320	2297	256	460.108
YGL010W	505	482	7	59.9558
YGL011C	739	716	36	207.573
YGL012W	1402	1379	37	110.769
YGL013C	3187	3164	27	35.2296
YGL014W	2647	2624	24	37.7596
YGL015C	373	350	0	0
YGL016W	3226	3203	7	9.02239
YGL017W	1492	1469	5	14.0517
YGL018C	535	512	6	48.3796
YGL019W	817	794	9	46.7953
YGL020C	688	665	6	37.2486
YGL021W	2263	2240	6	11.0582
YGL022W	2137	2114	42	82.021
YGL023C	1888	1865	13	28.777
YGL025C	1174	1151	19	68.1489
YGL026C	2104	2081	112	222.191
YGL027C	2482	2459	24	40.2933
YGL028C	1609	1586	24	62.4725
YGL029W	343	320	1	12.9012
YGL030W	298	275	125	1876.54
YGL031C	448	425	110.36	1072.02
YGL032C	244	221	0	0
YGL033W	625	602	0	0
YGL035C	1495	1472	31	86.943
YGL036W	2710	2687	10	15.3643
YGL037C	631	608	152	1032.1
YGL038C	1423	1400	23	67.8235
YGL039W	1027	1004	6	24.6716
YGL040C	1009	986	29	121.423
YGL041C-B	163	140	0	0
YGL041W-A	445	422	4	39.1316
YGL043W	910	887	16	74.4692
YGL044C	871	848	9	43.8154
YGL045W	1609	1586	11	28.6332
YGL047W	589	566	3	21.8819
YGL048C	1198	1175	36	126.487
YGL049C	2725	2702	32	48.8928
YGL050W	802	779	3	15.8988
YGL051W	685	662	0.5	3.11812
YGL053W	694	671	0	0
YGL054C	397	374	27	298.039
YGL055W	1513	1490	233	645.58
YGL056C	1564	1541	42	112.519
YGL057C	844	821	7	35.1994
YGL058W	499	476	11	95.4039
YGL059W	1456	1433	9	25.9285
YGL060W	1906	1883	5	10.9623
YGL061C	724	701	7	41.225
YGL062W	3517	3494	81.7156	96.5523
YGL063W	1093	1070	0	0
YGL064C	1666	1643	5	12.5636
YGL065C	1492	1469	20	56.2068
YGL066W	1954	1931	20	42.7591
YGL067W	1135	1112	9	33.4132
YGL068W	565	542	15	114.254
YGL070C	349	326	2	25.3275
YGL071W	2053	2030	27	54.9096
YGL073W	2482	2459	15	25.1833
YGL075C	1144	1121	0	0
YGL076C	715	692	238.686	1423.97
YGL077C	1672	1649	23	57.5821
YGL078C	1552	1529	15	40.5009
YGL079W	637	614	3	20.1713
YGL080W	373	350	15	176.931
YGL081W	943	920	2	8.97476
YGL082W	1126	1103	8	29.943
YGL083W	2395	2372	2	3.48093
YGL084C	1663	1640	6	15.1039
YGL085W	805	782	4	21.1171
YGL086W	2230	2207	2	3.74118
YGL087C	394	371	25	278.193
YGL089C	343	320	7	90.3085
YGL090W	1246	1223	2	6.75125
YGL091C	967	944	14	61.2261
YGL092W	3934	3911	20	21.1117
YGL093W	2734	2711	7	10.6598
YGL094C	3328	3305	9	11.2422
YGL095C	1714	1691	13	31.7381
YGL096W	811	788	13	68.1079
YGL097W	1429	1406	18	52.8528
YGL098W	718	695	2	11.8803
YGL099W	1903	1880	15	32.9393
YGL100W	1030	1007	16	65.595
YGL101W	628	605	3	20.4713
YGL103W	430	407	198	2008.41
YGL104C	1441	1418	4	11.6457
YGL105W	1111	1088	87	330.119
YGL106W	430	407	19	192.726
YGL107C	1921	1898	6	13.0508
YGL108C	403	380	1	10.8642
YGL110C	1855	1832	11	24.7884
YGL111W	1372	1349	5	15.3017
YGL112C	1531	1508	13	35.5896
YGL113W	1987	1964	2	4.20406
YGL114W	2158	2135	6	11.602
YGL115W	949	926	11	49.0413
YGL116W	1813	1790	4	9.22545
YGL117W	778	755	7	38.2764
YGL119W	1486	1463	8	22.5749
YGL120C	2284	2261	13	23.7369
YGL121C	361	338	33	403.068
YGL122C	1558	1535	43	115.649
YGL123W	745	722	300	1715.4
YGL124C	1915	1892	5	10.9101
YGL125W	1783	1760	42	98.5184
YGL126W	1123	1100	1	3.75308
YGL127C	364	341	2	24.2134
YGL128C	832	809	4	20.4123
YGL129C	1333	1310	9	28.363
YGL130W	1360	1337	11	33.9658
YGL131C	4192	4169	6	5.94155
YGL133W	3775	3752	12	13.2038
YGL134W	1282	1259	4	13.1164
YGL135W	634	611	303.571	2051.16
YGL136C	943	920	4	17.9495
YGL137W	2650	2627	53	83.2907
YGL138C	1018	995	0	0
YGL139W	2389	2366	10	17.4488
YGL140C	3640	3617	18	20.5449
YGL141W	2713	2690	18	27.6249
YGL142C	1831	1808	8	18.2672
YGL143C	1222	1199	8	27.5455
YGL144C	2038	2015	7	14.3418
YGL145W	2086	2063	15	30.0174
YGL146C	916	893	4	18.4922
YGL147C	556	533	96.0235	743.757
YGL148W	1111	1088	45	170.751
YGL150C	4450	4427	16	14.9208
YGL151W	3379	3356	13	15.992
YGL153W	1006	983	7	29.3985
YGL154C	799	776	2	10.6402
YGL155W	1111	1088	7	26.5613
YGL156W	3232	3209	106	136.369
YGL157W	1024	1001	0	0
YGL158W	1519	1496	0	0
YGL159W	1093	1070	8	30.8665
YGL160W	1693	1670	16	39.5534
YGL161C	913	890	6	27.8318
YGL162W	880	857	3	14.4518
YGL163C	2677	2654	8	12.4443
YGL164C	1303	1280	7	22.5771
YGL166W	658	635	7	45.5098
YGL167C	2833	2810	49.8017	73.1675
YGL168W	313	290	2.19832	31.2949
YGL169W	1261	1238	10	33.3472
YGL170C	1222	1199	0	0
YGL171W	1675	1652	7	17.4932
YGL172W	1399	1376	18	54.0051
YGL173C	4567	4544	76	69.0487
YGL174W	781	758	4	21.7857
YGL175C	1018	995	0	0
YGL176C	1645	1622	3	7.63574
YGL178W	2560	2537	35	56.9545
YGL179C	1663	1640	8	20.1385
YGL180W	2674	2651	36	56.0626
YGL181W	1171	1148	28	100.692
YGL183C	640	617	0	0
YGL184C	1378	1355	22	67.0292
YGL185C	1120	1097	5	18.8167
YGL186C	1720	1697	25	60.8189
YGL187C	448	425	116	1126.81
YGL188C-A	121	98	0	0
YGL189C	340	317	126.727	1650.41
YGL190C	1561	1538	19	51.0009
YGL191W	370	347	185	2201.01
YGL192W	1783	1760	4	9.3827
YGL193C	292	269	0	0
YGL194C	1339	1316	14	43.919
YGL194C-A	223	200	2	41.2839
YGL195W	7999	7976	97	50.2073
YGL196W	1267	1244	6	19.9118
YGL197W	4444	4421	23	21.4777
YGL198W	688	665	17	105.538
YGL200C	592	569	16	116.088
YGL201C	3034	3011	17	23.3087
YGL202W	1483	1460	61	172.487
YGL203C	2170	2147	23	44.2259
YGL204C	286	263	1	15.6973
YGL205W	2227	2204	5	9.36567
YGL206C	4942	4919	171	143.516
YGL207W	3088	3065	64	86.2045
YGL208W	1228	1205	22	75.3731
YGL209W	1129	1106	3	11.1982
YGL210W	649	626	7	46.1641
YGL211W	1060	1037	6	23.8865
YGL212W	931	908	4	18.1867
YGL213C	1174	1151	7	25.1075
YGL215W	1339	1316	62	194.499
YGL216W	2398	2375	7	12.1679
YGL219C	1360	1337	28	86.4584
YGL220W	343	320	3	38.7036
YGL221C	847	824	11	55.112
YGL222C	508	485	27	229.828
YGL223C	1234	1211	6	20.4544
YGL224C	823	800	2	10.321
YGL225W	994	971	45	191.326
YGL226C-A	241	218	4	75.7502
YGL226W	352	329	2	25.0966
YGL227W	2857	2834	22	32.0482
YGL228W	1714	1691	35	85.4486
YGL229C	2437	2414	0	0
YGL230C	424	401	0	0
YGL231C	553	530	8	62.3153
YGL232W	850	827	11	54.9121
YGL233W	2713	2690	17	26.0902
YGL234W	2389	2366	84	146.57
YGL235W	517	494	0	0
YGL236C	1990	1967	3	6.29647
YGL237C	778	755	7	38.2764
YGL238W	2863	2840	31	45.0634
YGL240W	733	710	0	0
YGL241W	2995	2972	20	27.7819
YGL242C	526	503	13	106.698
YGL243W	1183	1160	3	10.6769
YGL244W	1657	1634	15	37.8983
YGL245W	2107	2084	160	316.959
YGL246C	1144	1121	12	44.1933
YGL247W	574	551	1	7.49254
YGL248W	1090	1067	14	54.1682
YGL249W	2095	2072	1	1.99247
YGL250W	706	683	1	6.04449
YGL251C	3544	3521	0	0
YGL252C	1747	1724	15	35.9199
YGL253W	1441	1418	249	724.943
YGL254W	880	857	5	24.0863
YGL255W	1111	1088	760	2883.8
YGL256W	1129	1106	144	537.512
YGL257C	1657	1634	4	10.1062
YGL258W	601	578	3	21.4276
YGL258W-A	214	191	0	0
YGL259W	478	455	0	0
YGL260W	211	188	0	0
YGL261C	343	320	0	0
YGL262W	508	485	0	0
YGL263W	1123	1100	0	0
YGR001C	727	704	14	82.0986
YGR002C	1411	1388	12	35.6921
YGR003W	2215	2192	13	24.4841
YGR004W	1369	1346	3	9.20146
YGR005C	1183	1160	11	39.1485
YGR006W	736	713	3	17.3705
YGR007W	952	929	6	26.6634
YGR008C	235	212	78	1518.94
YGR009C	1936	1913	32	69.0582
YGR010W	1168	1145	8	28.8446
YGR012W	1162	1139	5	18.1229
YGR013W	1843	1820	6	13.6101
YGR014W	3901	3878	14	14.9039
YGR015C	967	944	1	4.37329
YGR016W	553	530	3	23.3682
YGR017W	874	851	3	14.5537
YGR018C	310	287	0	0
YGR019W	1396	1373	65	195.444
YGR020C	337	314	20	262.955
YGR021W	853	830	0	0
YGR023W	1636	1613	16	40.9512
YGR024C	694	671	1	6.15259
YGR026W	817	794	17	88.3912
YGR027C	307	284	163.356	2374.63
YGR027W-A	1303	1280	1.47896e-07	4.77009e-07
YGR027W-B	5248	5225	0	0
YGR028W	1069	1046	7	27.6278
YGR029W	550	527	4	31.335
YGR030C	457	434	7	66.5869
YGR031C-A	472	449	5	45.9731
YGR031W	1009	986	0	0
YGR032W	5668	5645	216.238	158.142
YGR033C	700	677	8	48.7845
YGR034W	364	341	93.3116	1129.7
YGR035C	331	308	0	0
YGR035W-A	202	179	0	0
YGR036C	700	677	2	12.1961
YGR037C	244	221	41	765.9
YGR038C-A	1303	1280	0.000182799	0.000589581
YGR038C-B	5248	5225	18.0418	14.2553
YGR038W	649	626	13	85.7333
YGR040W	1087	1064	3	11.6402
YGR041W	1624	1601	2	5.15726
YGR042W	796	773	1	5.34074
YGR043C	982	959	129	555.331
YGR044C	883	860	8	38.4036
YGR046W	1138	1115	13	48.1337
YGR047C	3058	3035	5	6.8013
YGR048W	1066	1043	14	55.4146
YGR049W	544	521	6	47.5438
YGR050C	337	314	0	0
YGR052W	1090	1067	12	46.4299
YGR053C	832	809	3	15.3092
YGR054W	1909	1886	36	78.8027
YGR055W	1705	1682	86	211.083
YGR056W	2767	2744	13	19.5587
YGR057C	709	686	4	24.0722
YGR058W	988	965	8	34.225
YGR059W	1519	1496	0	0
YGR060W	910	887	203	944.828
YGR061C	4057	4034	95	97.2228
YGR062C	931	908	1	4.54668
YGR063C	289	266	6	93.1215
YGR065C	1762	1739	177	420.198
YGR066C	859	836	3	14.8148
YGR067C	2395	2372	67	116.611
YGR068C	1741	1718	5	12.0151
YGR070W	3448	3425	5	6.02684
YGR071C	2563	2540	4	6.5014
YGR072W	1144	1121	3	11.0483
YGR074W	421	398	1	10.3728
YGR075C	709	686	1	6.01806
YGR076C	454	431	1	9.57863
YGR077C	1750	1727	4	9.56199
YGR078C	580	557	9	66.7065
YGR079W	1093	1070	6	23.1498
YGR080W	979	956	15	64.776
YGR081C	613	590	4	27.9891
YGR082W	532	509	15	121.662
YGR083C	1936	1913	29	62.584
YGR084C	1000	977	7	29.579
YGR085C	505	482	104.877	898.282
YGR086C	1000	977	136	574.678
YGR087C	1672	1649	68.916	172.536
YGR088W	1669	1646	74	185.602
YGR089W	2791	2768	12	17.8976
YGR090W	3694	3671	8	8.99676
YGR091W	1465	1442	4	11.4518
YGR092W	1699	1676	7	17.2427
YGR093W	1504	1481	8	22.3005
YGR094W	3295	3272	136	171.596
YGR095C	652	629	6	39.3805
YGR096W	925	902	2	9.15385
YGR097W	3421	3398	25	30.3737
YGR098C	4873	4850	4	3.40486
YGR099W	2047	2024	7	14.278
YGR100W	2833	2810	10	14.6918
YGR101W	1021	998	2	8.27332
YGR102C	532	509	18	145.994
YGR103W	1798	1775	33	76.7531
YGR104C	904	881	7	32.8022
YGR105W	214	191	6	129.688
YGR106C	778	755	45	246.063
YGR108W	1396	1373	12	36.0821
YGR109C	1123	1100	0	0
YGR109W-A	853	830	0	0
YGR109W-B	4624	4601	5.25959e-05	4.71933e-05
YGR110W	1318	1295	6	19.1277
YGR111W	1183	1160	11	39.1485
YGR112W	1150	1127	3	10.9895
YGR113W	1012	989	5	20.8715
YGR116W	4336	4313	37	35.4163
YGR117C	1411	1388	4	11.8974
YGR118W	418	395	115.525	1207.42
YGR119C	1606	1583	8	20.8636
YGR120C	769	746	0	0
YGR121C	1459	1436	6	17.2495
YGR121W-A	196	173	0	0
YGR122W	1189	1166	4	14.1626
YGR123C	1522	1499	7	19.2787
YGR124W	1699	1676	99.3401	244.698
YGR125W	3091	3068	11	14.8019
YGR126W	673	650	6	38.1082
YGR127W	919	896	5	23.0379
YGR128C	2122	2099	19	37.3699
YGR129W	628	605	1	6.82378
YGR130C	2431	2408	61	104.581
YGR131W	505	482	0	0
YGR132C	844	821	38	191.083
YGR133W	532	509	4	32.4431
YGR134W	3349	3326	6	7.44748
YGR135W	757	734	28	157.486
YGR136W	706	683	49	296.18
YGR138C	1825	1802	116.53	266.97
YGR140W	2851	2828	11	16.0581
YGR141W	1384	1361	14	42.4669
YGR142W	1213	1190	42	145.708
YGR143W	2296	2273	23	41.7743
YGR144W	961	938	31	136.439
YGR145W	2104	2081	11	21.8223
YGR146C	616	593	41	285.437
YGR146C-A	142	119	0	0
YGR147C	847	824	12	60.1222
YGR148C	448	425	75.64	734.756
YGR149W	1279	1256	18	59.1648
YGR150C	2575	2552	2	3.23541
YGR152C	799	776	4	21.2804
YGR153W	634	611	1	6.75677
YGR154C	1051	1028	7	28.1116
YGR155W	1504	1481	230	641.141
YGR156W	1258	1235	11	36.7711
YGR157W	2590	2567	54	86.8457
YGR158C	733	710	3	17.4439
YGR159C	1225	1202	41	140.819
YGR161C	772	749	61	336.224
YGR161C-C	1303	1280	0.522566	1.68543
YGR161C-D	5248	5225	0	0
YGR161W-A	1297	1274	0.942474	3.05408
YGR161W-B	5293	5270	4.01791	3.14753
YGR161W-C	259	236	10	174.932
YGR162W	2839	2816	51	74.7684
YGR163W	1006	983	9	37.7981
YGR165W	1018	995	12	49.7896
YGR166W	1663	1640	9	22.6558
YGR167W	682	659	24	150.351
YGR168C	1111	1088	1	3.79447
YGR169C	1195	1172	0	0
YGR169C-A	259	236	2	34.9863
YGR170W	3397	3374	5	6.11794
YGR171C	1708	1685	1	2.45008
YGR172C	727	704	9	52.7777
YGR173W	1087	1064	7	27.1604
YGR174C	493	470	4	35.1352
YGR174W-A	67	44	1	93.827
YGR175C	1471	1448	92	262.301
YGR177C	1588	1565	1	2.63795
YGR178C	2149	2126	57	110.686
YGR179C	1201	1178	9	31.5412
YGR180C	1018	995	117	485.449
YGR181W	298	275	7	105.086
YGR183C	181	158	47	1228.06
YGR184C	5833	5810	58	41.2128
YGR185C	1165	1142	51	184.368
YGR186W	2188	2165	24	45.765
YGR187C	1165	1142	16	57.8408
YGR188C	3046	3023	1	1.36566
YGR189C	1504	1481	153	426.498
YGR191W	1792	1769	23	53.6761
YGR192C	979	956	3833.24	16553.4
YGR193C	1213	1190	18	62.4462
YGR194C	1783	1760	8	18.7654
YGR195W	721	698	9	53.2314
YGR196C	2434	2411	14	23.9724
YGR197C	1624	1601	10	25.7863
YGR198W	2434	2411	5	8.56157
YGR199W	2260	2237	8	14.764
YGR200C	2347	2324	10	17.7641
YGR201C	658	635	32	208.045
YGR202C	1255	1232	11	36.8606
YGR203W	427	404	5	51.0939
YGR204C-A	94	71	0	0
YGR204W	2821	2798	127	187.386
YGR205W	853	830	8	39.7917
YGR206W	286	263	3	47.0919
YGR207C	766	743	21	116.684
YGR208W	910	887	6	27.926
YGR209C	295	272	116	1760.64
YGR210C	1216	1193	7	24.2236
YGR211W	1441	1418	23	66.9626
YGR212W	1387	1364	3	9.08003
YGR213C	934	911	0	0
YGR214W	739	716	137.829	794.708
YGR215W	313	290	4	56.9433
YGR216C	1810	1787	6	13.8614
YGR217W	6100	6077	15	10.1902
YGR218W	3235	3212	55	70.6916
YGR220C	790	767	5	26.9126
YGR221C	1849	1826	0	0
YGR222W	862	839	4	19.6824
YGR223C	1327	1304	2	6.33188
YGR224W	1822	1799	0	0
YGR225W	1762	1739	5	11.87
YGR227W	1558	1535	7	18.8265
YGR229C	1498	1475	24	67.1738
YGR230W	394	371	2	22.2555
YGR231C	913	890	18	83.4955
YGR232W	667	644	13	83.337
YGR233C	3517	3494	26	30.7207
YGR234W	1180	1157	105	374.659
YGR235C	682	659	31	194.203
YGR236C	268	245	41	690.873
YGR237C	2338	2315	11	19.6165
YGR238C	2629	2606	17	26.9312
YGR239C	847	824	31	155.316
YGR240C	2944	2921	276	390.084
YGR240C-A	181	158	0	0
YGR241C	1687	1664	12	29.772
YGR243W	421	398	63	653.489
YGR244C	1264	1241	54	179.64
YGR245C	2284	2261	15	27.3887
YGR246C	1771	1748	17	40.1502
YGR247W	700	677	6	36.5884
YGR248W	748	725	25	142.358
YGR249W	1351	1328	4	12.4349
YGR250C	2326	2303	168	301.159
YGR251W	571	548	9	67.802
YGR252W	1300	1277	2	6.46576
YGR253C	763	740	36	200.841
YGR254W	1294	1271	3082.54	10012.5
YGR255C	1420	1397	9	26.5966
YGR256W	1459	1436	85	244.368
YGR257C	1233	1210	5	17.0595
YGR258C	3076	3053	26	35.1582
YGR260W	1585	1562	27	71.3614
YGR261C	2410	2387	14	24.2134
YGR262C	766	743	5	27.7819
YGR263C	1255	1232	6	20.1058
YGR264C	2236	2213	72	134.317
YGR266W	2086	2063	9	18.0104
YGR267C	712	689	16	95.8697
YGR268C	577	554	4	29.8079
YGR270W	4120	4097	19	19.1456
YGR271C-A	682	659	4	25.0585
YGR271W	5884	5861	22	15.4964
YGR273C	505	482	0	0
YGR274C	3181	3158	8	10.4582
YGR275W	454	431	6	57.4718
YGR276C	1642	1619	11	28.0496
YGR277C	898	875	4	18.8726
YGR278W	1714	1691	5	12.2069
YGR279C	1141	1118	99	365.573
YGR280C	796	773	2	10.6815
YGR281W	4414	4391	17	15.9833
