target_id	length	eff_length	est_counts	tpm
YDL124W	919	896	252	723.542
YDL125C	457	434	34	201.54
YDL126C	2488	2465	316	329.793
YDL127W	907	884	4	11.6407
YDL128W	1216	1193	70	150.949
YDL129W	856	833	5	15.4417
YDL130W	301	278	225.94	2090.84
YDL130W-A	241	218	76	896.868
YDL131W	1303	1280	167.803	337.257
YDL132W	2428	2405	49	52.4146
YDL133C-A	58	35	12	882.032
YDL133W	1294	1271	5	10.1204
YDL134C	1090	1067	58.6122	141.317
YDL135C	589	566	36	163.628
YDL136W	343	320	47.3023	380.28
YDL137W	526	503	67.3043	344.228
YDL138W	2272	2249	9	10.295
YDL139C	652	629	2	8.17995
YDL140C	5182	5159	169	84.2738
YDL141W	2053	2030	26	32.9495
YDL142C	832	809	6	19.0798
YDL143W	1567	1544	43	71.6461
YDL144C	1051	1028	10	25.0252
YDL145C	3586	3563	92	66.4268
YDL146W	1456	1433	7	12.5668
YDL147W	1318	1295	108	214.548
YDL148C	2413	2390	20	21.528
YDL149W	2974	2951	34	29.6402
YDL150W	1249	1226	10	20.9836
YDL153C	1813	1790	28	40.2417
YDL154W	2686	2663	1	0.966051
YDL155W	1264	1241	14	29.022
YDL156W	1549	1526	3	5.05752
YDL157C	337	314	10	81.9297
YDL159W	1528	1505	13	22.2217
YDL159W-A	112	89	0	0
YDL160C	1501	1478	100	174.059
YDL160C-A	223	200	4	51.4519
YDL161W	1345	1322	13	25.2978
YDL164C	2248	2225	14	16.1871
YDL165W	556	533	9	43.4397
YDL166C	574	551	8	37.3516
YDL167C	2140	2117	7	8.50645
YDL168W	1141	1118	86	197.892
YDL169C	652	629	7	28.6298
YDL170W	1567	1544	17	28.3252
YDL171C	6418	6395	83	33.3894
YDL173W	868	845	40	121.78
YDL174C	1744	1721	33	49.3292
YDL175C	1015	992	16	41.4934
YDL176W	2107	2084	11	13.5789
YDL177C	493	470	0	0
YDL178W	1573	1550	22	36.5142
YDL179W	895	872	3	8.85067
YDL180W	1624	1601	11	17.6755
YDL181W	238	215	108	1292.28
YDL182W	1267	1244	219.197	453.3
YDL183C	943	920	6	16.7778
YDL184C	58	35	12	882.032
YDL185W	3196	3173	331	268.367
YDL186W	814	791	0	0
YDL188C	1114	1091	24.3878	57.5068
YDL189W	1354	1331	9	17.3955
YDL190C	2866	2843	42	38.0053
YDL191W	343	320	291.698	2345.06
YDL192W	526	503	104.696	535.466
YDL193W	1108	1085	28	66.3895
YDL194W	2635	2612	10	9.84913
YDL195W	3802	3779	114	77.6067
YDL197C	1558	1535	5	8.37978
YDL198C	883	860	19	56.8364
YDL199C	2044	2021	24	30.5503
YDL200C	547	524	8	39.2762
YDL201W	841	818	6	18.8699
YDL202W	730	707	8	29.11
YDL203C	1852	1829	13	18.2852
YDL204W	1162	1139	109	246.192
YDL205C	964	941	12	32.8067
YDL206W	2269	2246	10	11.4541
YDL207W	1597	1574	13	21.2476
YDL208W	451	428	22	132.236
YDL209C	1000	977	6	15.7989
YDL210W	1696	1673	5	7.68856
YDL211C	1099	1076	2	4.78177
YDL212W	613	590	26	113.369
YDL213C	658	635	8	32.4106
YDL214C	2080	2057	13	16.2585
YDL215C	3259	3236	213	169.333
YDL216C	1303	1280	4	8.03936
YDL217C	604	581	9	39.8509
YDL218W	934	911	8	22.5914
YDL219W	433	410	9	56.4716
YDL220C	2755	2732	11	10.3582
YDL222C	910	887	52	150.817
YDL223C	3121	3098	184	152.794
YDL224C	1930	1907	42	56.6591
YDL225W	1636	1613	26	41.4677
YDL226C	1039	1016	22	55.7058
YDL227C	1741	1718	3	4.49231
YDL229W	1822	1799	440.373	629.74
YDL230W	988	965	9	23.9931
YDL231C	3358	3335	3	2.31418
YDL232W	91	68	15	567.484
YDL233W	1357	1334	17	32.7842
YDL234C	2221	2198	47	55.01
YDL235C	484	461	22	122.77
YDL236W	919	896	35	100.492
YDL237W	1153	1130	16	36.4261
YDL238C	1450	1427	5	9.01399
YDL239C	2353	2330	0	0
YDL240W	3034	3011	4	3.41759
YDL241W	352	329	0	0
YDL243C	970	947	1	2.71657
YDL244W	1003	980	0	0
YDL245C	1684	1661	0.5	0.774411
YDL246C	1054	1031	1	2.49524
YDL247W	1810	1787	3	4.31885
YDL248W	1132	1109	10.5272	24.4204
YDR001C	2236	2213	204.812	238.093
YDR002W	586	563	104	475.222
YDR003W	613	590	17	74.1256
YDR003W-A	103	80	0	0
YDR004W	1363	1340	2	3.83969
YDR005C	1168	1145	14	31.4553
YDR006C	2686	2663	47	45.4044
YDR007W	655	632	5	20.3528
YDR009W	1543	1520	4	6.76998
YDR011W	4486	4463	85	48.9963
YDR012W	1069	1046	380.671	936.245
YDR013W	607	584	1	4.40513
YDR014W	1924	1901	4	5.41314
YDR014W-A	469	446	0	0
YDR016C	265	242	2	21.2611
YDR017C	3133	3110	31	25.6432
YDR018C	1171	1148	13	29.1322
YDR019C	1183	1160	57	126.412
YDR020C	679	656	0	0
YDR021W	1180	1157	2	4.44701
YDR022C	571	548	10	46.9451
YDR023W	1369	1346	112	214.064
YDR025W	451	428	226.842	1363.49
YDR026C	1693	1670	6	9.24285
YDR027C	2650	2627	16	15.6686
YDR028C	3025	3002	62	53.1315
YDR030C	1501	1478	8	13.9247
YDR031W	346	323	12	95.5762
YDR032C	577	554	101	469.011
YDR033W	943	920	155.13	433.789
YDR034C	2353	2330	27	29.8112
YDR034C-A	157	134	0	0
YDR034C-C	1297	1274	0	0
YDR034C-D	5293	5270	0	0
YDR034W-B	136	113	8	182.131
YDR035W	1093	1070	155	372.665
YDR036C	1483	1460	26	45.8133
YDR037W	1756	1733	142	210.795
YDR038C	3256	3233	0	0
YDR039C	3256	3233	61	48.5395
YDR040C	3256	3233	61	48.5395
YDR041W	592	569	15	67.8188
YDR042C	583	560	0	0
YDR043C	676	653	58	228.5
YDR044W	967	944	13	35.4277
YDR045C	313	290	3	26.613
YDR046C	1795	1772	31	45.0059
YDR047W	1069	1046	15	36.8919
YDR049W	1879	1856	5	6.93048
YDR050C	727	704	1026	3749.26
YDR051C	985	962	14	37.439
YDR052C	2095	2072	15	18.624
YDR054C	868	845	39	118.735
YDR055W	1315	1292	330	657.087
YDR056C	598	575	18	80.5334
YDR057W	1609	1586	13	21.0868
YDR058C	961	938	5	13.7132
YDR059C	427	404	65	413.907
YDR060W	3058	3035	21	17.8005
YDR061W	1600	1577	16	26.1011
YDR062W	1666	1643	95	148.75
YDR063W	430	407	10	63.2087
YDR064W	436	413	383	2385.72
YDR065W	1078	1055	4	9.75391
YDR066C	571	548	1	4.69451
YDR067C	655	632	11	44.7762
YDR068W	913	890	26	75.1544
YDR069C	2761	2738	21	19.7314
YDR070C	262	239	119	1280.91
YDR071C	556	533	40	193.065
YDR072C	1564	1541	36	60.0995
YDR073W	490	467	22	121.193
YDR074W	2671	2648	132	128.241
YDR075W	907	884	6	17.461
YDR076W	1201	1178	3	6.5516
YDR077W	997	974	1119	2955.58
YDR078C	652	629	1	4.08997
YDR079C-A	199	176	4	58.468
YDR079W	316	293	9	79.0217
YDR080W	2959	2936	11	9.63846
YDR081C	2758	2735	26	24.4561
YDR082W	1465	1442	4	7.13618
YDR083W	1159	1136	12	27.1753
YDR084C	580	557	9	41.5679
YDR085C	1843	1820	19	26.8567
YDR086C	223	200	48	617.423
YDR087C	817	794	6	19.4403
YDR088C	1129	1106	10	23.2603
YDR089W	2590	2567	13	13.0283
YDR090C	913	890	9	26.015
YDR091C	1807	1784	43	62.0076
YDR092W	442	419	32	196.475
YDR093W	4819	4796	21	11.2645
YDR096W	2665	2642	80	77.8984
YDR097C	3709	3686	29	20.2402
YDR098C	733	710	27	97.831
YDR098C-A	1303	1280	1.1862	2.38407
YDR098C-B	5248	5225	0.00985381	0.00485164
YDR099W	802	779	214.229	707.477
YDR100W	412	389	13	85.9736
YDR101C	1762	1739	20	29.587
YDR103W	2734	2711	9	8.54052
YDR104C	3718	3695	5	3.48118
YDR105C	1402	1379	29	54.101
YDR106W	835	812	0	0
YDR107C	1999	1976	6	7.81152
YDR108W	2077	2054	21	26.3021
YDR109C	2128	2105	8	9.77708
YDR110W	1681	1658	10	15.5162
YDR111C	1504	1481	5	8.68533
YDR113C	1102	1079	7	16.6897
YDR114C	283	260	1	9.89459
YDR115W	298	275	11	102.904
YDR116C	838	815	14	44.1918
YDR117C	1678	1655	10	15.5444
YDR118W	1939	1916	10	13.4269
YDR119W	2287	2264	17	19.3172
YDR119W-A	181	158	27	439.62
YDR120C	1693	1670	15	23.1071
YDR121W	571	548	13	61.0287
YDR122W	3175	3152	74	60.3972
YDR123C	895	872	6	17.7013
YDR124W	955	932	0	0
YDR125C	1342	1319	1	1.95041
YDR126W	991	968	7	18.6035
YDR127W	4747	4724	253	137.779
YDR128W	3427	3404	20	15.1151
YDR129C	1909	1886	123	167.778
YDR130C	856	833	3	9.26504
YDR131C	1651	1628	4	6.32087
YDR132C	1468	1445	1	1.78034
YDR134C	391	368	17	118.843
YDR135C	4528	4505	32	18.2737
YDR137W	1972	1949	18	23.7592
YDR138W	2239	2216	15	17.4138
YDR139C	214	191	7	94.2835
YDR140W	646	623	8	33.0349
YDR141C	5077	5054	30	15.2706
YDR142C	1108	1085	14	33.1948
YDR143C	1813	1790	17	24.4325
YDR144C	1771	1748	9	13.2456
YDR145W	1600	1577	20.2154	32.9777
YDR146C	2110	2087	4	4.9307
YDR147W	1585	1562	10	16.4699
YDR148C	1372	1349	348	663.649
YDR150W	8227	8204	77	24.1455
YDR151C	958	935	44	121.063
YDR152W	778	755	17	57.926
YDR153C	1216	1193	51	109.977
YDR155C	469	446	906	5225.94
YDR156W	394	371	8	55.4737
YDR158W	1078	1055	252	614.496
YDR159W	3886	3863	9	5.99362
YDR160W	2539	2516	8	8.17995
YDR161W	1144	1121	26	59.6677
YDR162C	691	668	14	53.9166
YDR163W	508	485	6	31.8259
YDR164C	2155	2132	10	12.0666
YDR165W	1315	1292	6	11.947
YDR166C	2896	2873	19	17.0133
YDR167W	601	578	14	62.312
YDR168W	1501	1478	76	132.285
YDR169C	1522	1499	40	68.6483
YDR169C-A	130	107	0	0
YDR170C	6010	5987	77	33.0866
YDR170W-A	1303	1280	0	0
YDR171W	1108	1085	310	735.027
YDR172W	2038	2015	97	123.842
YDR173C	1048	1025	16	40.1576
YDR174W	721	698	39	143.741
YDR175C	940	917	17	47.6926
YDR176W	2089	2066	5	6.22603
YDR177W	628	605	37	157.332
YDR178W	526	503	128	654.656
YDR179C	469	446	0	0
YDR179W-A	1372	1349	5	9.53519
YDR180W	4462	4439	5	2.89772
YDR181C	1426	1403	7	12.8355
YDR182W	1456	1433	26	46.6765
YDR182W-A	184	161	0	0
YDR183W	673	650	5	19.7892
YDR184C	865	842	7	21.3874
YDR185C	520	497	5	25.8812
YDR186C	2614	2591	40	39.7158
YDR188W	1621	1598	59	94.9831
YDR189W	1981	1958	37	48.6139
YDR190C	1372	1349	38	72.4674
YDR191W	1093	1070	3	7.21288
YDR192C	1273	1250	12	24.6969
YDR194C	1975	1952	21	27.6765
YDR194W-A	133	110	0	0
YDR195W	1582	1559	26	42.9041
YDR196C	706	683	11	41.4327
YDR197W	1150	1127	6	13.6962
YDR198C	1420	1397	13	23.9397
YDR200C	1795	1772	7	10.1626
YDR201W	478	455	3	16.9622
YDR202C	1036	1013	8	20.3166
YDR204W	988	965	22	58.6498
YDR205W	2155	2132	16	19.3065
YDR206W	2635	2612	16	15.7586
YDR207C	2491	2468	10	10.4238
YDR208W	2320	2297	37	41.4393
YDR210C-C	1303	1280	0	0
YDR210C-D	5248	5225	0	0
YDR210W	208	185	9	125.153
YDR210W-A	1297	1274	0	0
YDR210W-B	5293	5270	27.4547	13.4022
YDR211W	2119	2096	32	39.2762
YDR212W	1660	1637	55	86.4341
YDR213W	2722	2699	14	13.3443
YDR214W	1033	1010	106	269.995
YDR216W	3952	3929	214	140.121
YDR217C	3910	3887	9	5.95661
YDR218C	1252	1229	1	2.09324
YDR219C	1378	1355	24	45.5662
YDR221W	2089	2066	27	33.6205
YDR222W	1228	1205	115	245.517
YDR223W	1384	1361	2	3.78045
YDR224C	376	353	251.554	1833.28
YDR225W	379	356	317.891	2297.2
YDR226W	649	626	197	809.586
YDR227W	4057	4034	12	7.65273
YDR228C	1861	1838	17	23.7944
YDR229W	1342	1319	19	37.0578
YDR231C	598	575	22	98.4297
YDR232W	1627	1604	66	105.855
YDR233C	868	845	244	742.855
YDR234W	2062	2039	30	37.8508
YDR235W	1615	1592	10	16.1595
YDR236C	637	614	10	41.8989
YDR237W	859	836	6	18.4636
YDR238C	2902	2879	94	83.9958
YDR239C	2344	2321	6	6.65039
YDR240C	1459	1436	2	3.583
YDR242W	1630	1607	4	6.40347
YDR243C	1747	1724	7	10.4456
YDR244W	1819	1796	28	40.1073
YDR245W	1162	1139	27	60.9833
YDR246W	640	617	16	66.7123
YDR246W-A	181	158	0	0
YDR247W	1366	1343	62	118.765
YDR248C	562	539	7	33.4103
YDR249C	1102	1079	5	11.9212
YDR251W	2473	2450	29	30.4511
YDR252W	430	407	1	6.32087
YDR253C	556	533	14	67.5728
YDR254W	1357	1334	5	9.64241
YDR255C	1246	1223	20	42.0702
YDR256C	1528	1505	7	11.9656
YDR257C	1465	1442	6	10.7043
YDR258C	2416	2393	487	523.549
YDR259C	1132	1109	6	13.9185
YDR260C	493	470	5	27.368
YDR261C	1669	1646	6	9.37762
YDR261C-C	1303	1280	3.4797	6.99364
YDR261C-D	4795	4772	5.16985	2.78708
YDR261W-A	1297	1274	0	0
YDR261W-B	5293	5270	0	0
YDR262W	799	776	140	464.128
YDR263C	1273	1250	0	0
YDR264C	2275	2252	89	101.67
YDR265W	994	971	8	21.1954
YDR266C	1900	1877	15	20.5588
YDR267C	973	950	17	46.0359
YDR268W	1120	1097	7	16.4158
YDR270W	2995	2972	120	103.873
YDR272W	805	782	60	197.386
YDR273W	1078	1055	2	4.87696
YDR275W	688	665	23	88.9769
YDR276C	148	125	398	8191.14
YDR277C	1282	1259	24	49.0407
YDR279W	1033	1010	11	28.0183
YDR280W	898	875	10	29.4011
YDR281C	295	272	1	9.45807
YDR282C	1225	1202	6	12.8416
YDR283C	4960	4937	28	14.5904
YDR284C	850	827	27	83.9904
YDR285W	2608	2585	1	0.995201
YDR286C	325	302	5	42.5926
YDR287W	859	836	14	43.0817
YDR288W	892	869	3	8.88122
YDR289C	1210	1187	12	26.0077
YDR291W	3214	3191	14	11.2868
YDR292C	1846	1823	14	19.7566
YDR293C	3733	3710	91	63.1014
YDR294C	1750	1727	50	74.4816
YDR295C	2005	1982	13	16.8737
YDR296W	661	638	8	32.2582
YDR297W	1030	1007	27	68.9772
YDR298C	619	596	125	539.554
YDR299W	1585	1562	11	18.1169
YDR300C	1267	1244	15	31.02
YDR301W	4054	4031	6	3.82921
YDR302W	640	617	14	58.3733
YDR303C	2638	2615	33	32.4649
YDR304C	658	635	54	218.772
YDR305C	634	611	7	29.4733
YDR306C	1417	1394	20	36.9095
YDR307W	1969	1946	14	18.5079
YDR308C	403	380	3	20.31
YDR309C	1132	1109	8	18.5579
YDR310C	3169	3146	5	4.08867
YDR311W	1909	1886	12	16.3686
YDR312W	1342	1319	5.5	10.7273
YDR313C	841	818	41	128.944
YDR314C	2059	2036	1	1.26355
YDR315C	826	803	2	6.40746
YDR316W	1396	1373	5	9.36851
YDR316W-A	1303	1280	1.1862	2.38407
YDR316W-B	5248	5225	4.4052e-07	2.16895e-07
YDR317W	1225	1202	2	4.28052
YDR318W	1087	1064	1	2.41785
YDR319C	805	782	4	13.159
YDR320C	1987	1964	9	11.7889
YDR320C-A	199	176	4	58.468
YDR321W	1126	1103	22	51.3119
YDR322C-A	271	248	52	539.415
YDR322W	1084	1061	14	33.9456
YDR323C	1528	1505	1	1.70936
YDR324C	2311	2288	11	12.3682
YDR325W	3088	3065	5	4.19673
YDR326C	4297	4274	17	10.2326
YDR328C	565	542	48	227.831
YDR329C	1306	1283	24	48.1233
YDR330W	1483	1460	39	68.72
YDR331W	1216	1193	11	23.7205
YDR332W	2050	2027	8	10.1533
YDR333C	2152	2129	23	27.7922
YDR334W	4525	4502	11	6.28577
YDR335W	3655	3632	28	19.8328
YDR336W	925	902	5	14.2605
YDR337W	841	818	16	50.3197
YDR338C	2068	2045	18	22.6439
YDR339C	550	527	10	48.8158
YDR341C	1804	1781	102	147.336
YDR342C	1693	1670	26.1757	40.3231
YDR343C	1693	1670	209.406	322.584
YDR345C	1684	1661	52.6398	81.5297
YDR346C	1426	1403	44	80.6801
YDR347W	946	923	9	25.0849
YDR348C	1480	1457	17	30.0165
YDR349C	1771	1748	22	32.3782
YDR350C	2035	2012	7	8.95038
YDR351W	2575	2552	19	19.1533
YDR352W	934	911	13	36.711
YDR353W	940	917	110	308.599
YDR354W	1123	1100	17	39.7583
YDR356W	2815	2792	16	14.7427
YDR357C	349	326	8	63.1311
YDR358W	1654	1631	54	85.1748
YDR359C	2929	2906	19	16.8201
YDR361C	832	809	25	79.4992
YDR362C	1999	1976	15	19.5288
YDR363W	1351	1328	2	3.87439
YDR363W-A	250	227	26	294.658
YDR364C	1348	1325	5	9.7079
YDR365C	1867	1844	13	18.1365
YDR365W-A	1303	1280	14.282	28.7044
YDR365W-B	5248	5225	0	0
YDR366C	379	356	4	28.9055
YDR367W	646	623	1	4.12936
YDR368W	919	896	51	146.431
YDR369C	2545	2522	2	2.04012
YDR370C	1309	1286	2	4.00092
YDR371W	1516	1493	5	8.61552
YDR372C	1018	995	36	93.0788
YDR373W	553	530	31	150.472
YDR374C	901	878	1	2.93006
YDR374W-A	250	227	8	90.6641
YDR375C	1351	1328	8	15.4976
YDR376W	1462	1439	9	16.0899
YDR377W	286	263	124	1212.93
YDR378C	241	218	14	165.212
YDR379C-A	220	197	10	130.589
YDR379W	3010	2987	11	9.4739
YDR380W	1888	1865	54	74.488
YDR381C-A	325	302	6	51.1111
YDR381W	661	638	42	169.356
YDR382W	313	290	163	1445.98
YDR383C	697	674	5	19.0845
YDR384C	808	785	9	29.4947
YDR385W	2509	2486	942.033	974.846
YDR386W	1879	1856	7	9.70267
YDR387C	1648	1625	6	9.49881
YDR388W	1429	1406	74	135.4
YDR389W	1945	1922	23	30.7855
YDR390C	1891	1868	17	23.4123
YDR391C	679	656	5	19.6082
YDR392W	994	971	10	26.4943
YDR393W	1351	1328	1	1.93719
YDR394W	1267	1244	68	140.624
YDR395W	2815	2792	50	46.0708
YDR397C	421	398	14	90.4933
YDR398W	1912	1889	10	13.6188
YDR399W	646	623	18	74.3286
YDR400W	1003	980	8	21.0008
YDR402C	1450	1427	2	3.6056
YDR403W	1591	1568	0	0
YDR404C	496	473	6	32.6333
YDR405W	772	749	10	34.347
YDR406W	4570	4547	11	6.22356
YDR407C	3850	3827	17	11.4278
YDR408C	625	602	8	34.1873
YDR409W	2695	2672	23	22.1443
YDR410C	700	677	2	7.59998
YDR411C	1006	983	16	41.8733
YDR412W	715	692	3	11.1529
YDR414C	1069	1046	6	14.7568
YDR415C	1105	1082	12	28.5315
YDR416W	2560	2537	11	11.1543
YDR418W	478	455	249.13	1408.6
YDR419W	1879	1856	5	6.93048
YDR420W	5389	5366	17	8.15022
YDR421W	2833	2810	17	15.5637
YDR422C	2428	2405	28	29.9512
YDR423C	1210	1187	16	34.6769
YDR424C	259	236	12	130.81
YDR425W	1858	1835	16	22.4313
YDR427W	1162	1139	75	169.398
YDR428C	766	743	6	20.7746
YDR429C	805	782	38	125.011
YDR430C	2950	2927	22	19.3362
YDR432W	1225	1202	141	301.777
YDR434W	1585	1562	22	36.2337
YDR435C	967	944	12	32.7025
YDR436W	2113	2090	20	24.6181
YDR437W	403	380	3	20.31
YDR438W	1093	1070	4	9.61717
YDR439W	1024	1001	2	5.14005
YDR440W	1729	1706	8	12.0637
YDR441C	526	503	5	25.5725
YDR443C	4243	4220	17	10.3635
YDR444W	2044	2021	2	2.54586
YDR446W	889	866	0	0
YDR447C	391	368	201.608	1409.39
YDR448W	1285	1262	8	16.308
YDR449C	1303	1280	17	34.1673
YDR450W	421	398	160.709	1038.79
YDR451C	1042	1019	4	10.0985
YDR452W	2005	1982	23	29.8535
YDR453C	571	548	9	42.2506
YDR454C	544	521	25	123.445
YDR456W	1882	1859	34	47.0512
YDR457W	9787	9764	82	21.6052
YDR458C	1972	1949	12	15.8395
YDR459C	1105	1082	3	7.13288
YDR460W	946	923	13	36.2337
YDR461C-A	223	200	6	77.1778
YDR461W	91	68	1	37.8323
YDR462W	424	401	22	141.14
YDR463W	1540	1517	32	54.267
YDR464W	4288	4265	18	10.8574
YDR465C	1219	1196	5	10.755
YDR466W	2677	2654	14	13.5706
YDR468C	655	632	16	65.129
YDR469W	508	485	11	58.3475
YDR470C	1489	1466	26	45.6258
YDR471W	391	368	66.4599	464.604
YDR472W	832	809	10	31.7997
YDR473C	1390	1367	8	15.0554
YDR475C	2611	2588	33	32.8036
YDR476C	655	632	34	138.399
YDR477W	1882	1859	58	80.2638
YDR478W	577	554	2	9.28734
YDR479C	1645	1622	26	41.2376
YDR480W	952	929	6	16.6152
YDR481C	1681	1658	81	125.682
YDR482C	388	365	7	49.3374
YDR483W	1309	1286	100	200.046
YDR484W	1906	1883	8	10.9298
YDR485C	2368	2345	21	23.0382
YDR486C	670	647	20	79.5238
YDR487C	607	584	31	136.559
YDR488C	1582	1559	0	0
YDR489W	865	842	1	3.05534
YDR490C	2281	2258	10	11.3932
YDR492W	931	908	11	31.1658
YDR493W	352	329	14	109.472
YDR494W	1066	1043	16	39.4645
YDR495C	3016	2993	14	12.0335
YDR496C	1951	1928	32	42.6987
YDR497C	1735	1712	73	109.696
YDR498C	1132	1109	4	9.27897
YDR499W	2224	2201	7	8.18181
YDR500C	247	224	93.3946	1072.62
YDR501W	1546	1523	1	1.68916
YDR502C	1135	1112	189.419	438.217
YDR503C	805	782	2	6.57952
YDR504C	364	341	4	30.1771
YDR505C	2506	2483	98	101.536
YDR506C	1807	1784	9	12.9783
YDR507C	3409	3386	12	9.11728
YDR508C	1972	1949	21.2301	28.0228
YDR510W	286	263	53	518.431
YDR511W	382	359	8	57.328
YDR512C	544	521	9	44.4402
YDR513W	412	389	76	502.615
YDR514C	1432	1409	4	7.30332
YDR515W	1324	1301	17	33.6158
YDR516C	1483	1460	39	68.72
YDR517W	1099	1076	16	38.2542
YDR518W	1534	1511	5	8.51288
YDR519W	388	365	12	84.5784
YDR520C	2299	2276	7	7.9122
YDR522C	1489	1466	0	0
YDR523C	1453	1430	0	0
YDR524C	1429	1406	15	27.4459
YDR524C-B	181	158	498	8108.56
YDR524W-C	70	47	45	2463.12
YDR525W-A	220	197	78	1018.59
YDR527W	1300	1277	15	30.2184
YDR528W	1252	1229	1	2.09324
YDR529C	364	341	137	1033.56
YDR530C	958	935	23	63.2831
YDR531W	1084	1061	7	16.9728
YDR532C	1138	1115	7	16.1508
YDR533C	694	671	76	291.382
YDR534C	1567	1544	12	19.9943
YDR536W	1690	1667	44	67.9029
YDR538W	709	686	0	0
YDR539W	1492	1469	13	22.7663
YDR540C	520	497	1	5.17625
YDR541C	1015	992	3	7.78002
YDR542W	343	320	0	0
YDR545W	5371	5348	5.90858	2.84225
YEL001C	658	635	15	60.7699
YEL002C	1273	1250	56	115.252
YEL003W	316	293	5	43.9009
YEL004W	1009	986	6	15.6547
YEL005C	829	806	4	12.7672
YEL006W	988	965	4	10.6636
YEL007W	1981	1958	35	45.9861
YEL009C	826	803	216	692.005
YEL011W	2095	2072	74	91.8783
YEL012W	637	614	37	155.026
YEL013W	1717	1694	42	63.7833
YEL015W	1636	1613	20	31.8982
YEL016C	1462	1439	5	8.93882
YEL017C-A	112	89	100.467	2904.06
YEL017W	994	971	9	23.8448
YEL018W	820	797	6	19.3671
YEL019C	784	761	5	16.9027
YEL020C	1663	1640	18	28.2358
YEL020W-A	244	221	5	58.2035
YEL021W	784	761	0	0
YEL022W	4360	4337	23	13.643
YEL023C	2029	2006	0	0
YEL024W	628	605	191	812.174
YEL025C	3547	3524	5	3.6501
YEL026W	361	338	38	289.227
YEL027W	463	440	222	1297.99
YEL029C	919	896	11	31.5832
YEL030W	1915	1892	7	9.51805
YEL031W	3628	3605	84	59.9439
YEL032W	2896	2873	29	25.9677
YEL033W	400	377	2	13.6477
YEL034W	454	431	557	3324.67
YEL035C	481	458	0	0
YEL036C	1483	1460	19	33.479
YEL037C	1177	1154	68	151.591
YEL038W	664	641	23	92.3084
YEL039C	322	299	54	464.616
YEL040W	1384	1361	38	71.8285
YEL041W	1468	1445	4	7.12137
YEL042W	1537	1514	32	54.3745
YEL043W	2851	2828	13	11.8259
YEL044W	481	458	10	56.1702
YEL046C	1144	1121	191	438.328
YEL047C	1393	1370	24	45.0673
YEL048C	439	416	4	24.7365
YEL049W	343	320	0	0
YEL050C	1162	1139	7	15.8105
YEL051W	751	728	46	162.554
YEL052W	1510	1487	5	8.65028
YEL053C	2182	2159	9	10.7241
YEL054C	478	455	132.87	751.251
YEL055C	3049	3026	31	26.3551
YEL056W	1186	1163	19	42.0286
YEL057C	682	659	0	0
YEL058W	1654	1631	36	56.7832
YEL059C-A	205	182	0	0
YEL060C	1888	1865	2408	3321.61
YEL061C	2983	2960	14	12.1677
YEL062W	1828	1805	13	18.5284
YEL063C	1753	1730	47	69.8913
YEL064C	1423	1400	7	12.863
YEL065W	1867	1844	218	304.135
YEL066W	520	497	2	10.3525
YEL067C	568	545	0	0
YEL068C	313	290	3	26.613
YEL069C	1675	1652	0	0
YEL070W	1489	1466	5	8.77419
YEL071W	1471	1448	152	270.051
YEL072W	676	653	5	19.6983
YEL073C	304	281	3	27.4654
YEL075C	349	326	0	0
YEL076C	631	608	6.65824	28.1726
YEL076C-A	631	608	0	0
YEL077C	3814	3791	0	0
YER001W	2269	2246	15	17.1812
YER002W	676	653	22	86.6724
YER003C	1270	1247	36	74.2689
YER004W	676	653	62	244.259
YER005W	1873	1850	7	9.73414
YER006W	1543	1520	51	86.3173
YER007C-A	526	503	21	107.405
YER007W	1537	1514	5	8.49602
YER008C	3991	3968	24	15.56
YER009W	358	335	82	629.71
YER010C	685	662	12	46.6331
YER011W	745	722	0	0
YER012W	577	554	41	190.391
YER013W	3418	3395	25	18.944
YER014C-A	442	419	0	0
YER014W	1600	1577	9	14.6819
YER015W	2215	2192	13	15.2572
YER016W	1015	992	5	12.9667
YER017C	2266	2243	35	40.143
YER018C	646	623	4	16.5175
YER019C-A	247	224	28	321.574
YER019W	1414	1391	12	22.1935
YER020W	1330	1307	54	106.289
YER021W	1552	1529	67	112.73
YER022W	2044	2021	21	26.7316
YER023W	841	818	33	103.784
YER024W	2752	2729	280	263.952
YER025W	1564	1541	94	156.927
YER026C	811	788	48	156.706
YER027C	1234	1211	22	46.7358
YER028C	1165	1142	4	9.01084
YER029C	571	548	4	18.7781
YER030W	442	419	17	104.377
YER031C	652	629	19	77.7095
YER032W	2611	2588	3	2.98214
YER033C	3211	3188	19	15.3323
YER034W	538	515	5	24.9766
YER035W	418	395	163	1061.6
YER036C	1813	1790	142	204.083
YER037W	946	923	122	340.039
YER038C	1375	1352	0	0
YER038W-A	361	338	0	0
YER039C	730	707	0	0
YER039C-A	199	176	3	43.851
YER040W	2173	2150	25	29.9139
YER041W	2260	2237	3	3.45006
YER042W	535	512	54	271.328
YER043C	1330	1307	307	604.274
YER044C	427	404	16	101.885
YER044C-A	1207	1184	0	0
YER045C	1450	1427	13	23.4364
YER046W	412	389	3	19.8401
YER047C	2674	2651	36	34.9353
YER048C	1156	1133	37	84.0123
YER048W-A	265	242	17	180.719
YER049W	1915	1892	38	51.6694
YER050C	397	374	17	116.936
YER051W	1459	1436	10	17.915
YER052C	1564	1541	206	343.903
YER053C	883	860	146	436.743
