target_id	length	eff_length	est_counts	tpm
YER037W	946	923	341	226.372
YER038C	1375	1352	6	2.71922
YER038W-A	361	338	0	0
YER039C	730	707	0	0
YER039C-A	199	176	4	13.9257
YER040W	2173	2150	105	29.9241
YER041W	2260	2237	18	4.93033
YER042W	535	512	199	238.151
YER043C	1330	1307	1021	478.652
YER044C	427	404	76	115.266
YER044C-A	1207	1184	0	0
YER045C	1450	1427	61	26.1924
YER046W	412	389	19	29.9277
YER047C	2674	2651	100	23.1132
YER048C	1156	1133	193	104.375
YER048W-A	265	242	69	174.704
YER049W	1915	1892	113	36.5954
YER050C	397	374	62	101.576
YER051W	1459	1436	41	17.4944
YER052C	1564	1541	747	297.021
YER053C	883	860	635	452.423
YER053C-A	94	71	687	5928.82
YER054C	1627	1604	77	29.4141
YER055C	874	851	132	95.0417
YER056C	1582	1559	300.746	118.201
YER056C-A	346	323	311.082	590.122
YER057C	370	347	297	524.441
YER058W	304	281	13	28.347
YER059W	1243	1220	81	40.6813
YER060W	1567	1544	16	6.34954
YER060W-A	1573	1550	2.25443	0.891199
YER061C	1309	1286	34	16.1997
YER062C	733	710	203	175.189
YER063W	637	614	88	87.8181
YER064C	1498	1475	86	35.7253
YER065C	1654	1631	9254	3476.52
YER066W	538	515	0	0
YER067W	466	443	914	1264.19
YER068W	1744	1721	287	102.181
YER069W	2572	2549	963	231.487
YER070W	2647	2624	548	127.964
YER071C	361	338	26	47.1331
YER072W	370	347	190	335.501
YER073W	1543	1520	591	238.239
YER074W	388	365	576.316	967.469
YER074W-A	238	215	30	85.4973
YER075C	2767	2744	202	45.1063
YER076C	889	866	6	4.24525
YER077C	2047	2024	43	13.0175
YER078C	1516	1493	40	16.4161
YER078W-A	145	122	0	0
YER079W	613	590	195	202.513
YER080W	1864	1841	233	77.5482
YER081W	1390	1367	221.896	99.4606
YER082C	1645	1622	68	25.6878
YER083C	838	815	54	40.5981
YER084W	367	344	3	5.34358
YER085C	502	479	0	0
YER086W	1711	1688	264	95.8299
YER087C-B	229	206	35	104.105
YER087W	1711	1688	39	14.1567
YER088C	1993	1970	366	113.837
YER089C	1375	1352	120	54.3844
YER090W	1504	1481	205	84.8142
YER091C	2284	2261	4349	1178.58
YER092W	358	335	53	96.9395
YER093C	4273	4250	47	6.77608
YER093C-A	394	371	10	16.5157
YER094C	598	575	173	184.352
YER095W	1183	1160	148	78.176
YER096W	1519	1496	23	9.42032
YER098W	2245	2222	67	18.4757
YER099C	937	914	65	43.5749
YER100W	733	710	146	125.998
YER101C	1273	1250	128	62.7436
YER102W	583	560	626.775	685.793
YER103W	1909	1886	2215	719.617
YER104W	607	584	23	24.1315
YER105C	4156	4133	139	20.6072
YER106W	889	866	2	1.41508
YER107C	1078	1055	58	33.6857
YER109C	2380	2357	11	2.85958
YER110C	3322	3299	627	116.454
YER111C	3262	3239	104	19.674
YER112W	544	521	55	64.6837
YER113C	2101	2078	26	7.6665
YER114C	3103	3080	211	41.976
YER115C	556	533	11	12.6455
YER116C	805	782	59	46.229
YER117W	394	371	642.039	1060.37
YER118C	1084	1061	40	23.1001
YER119C	1327	1304	113	53.0971
YER120W	715	692	255	225.789
YER121W	325	302	6	12.1735
YER122C	1462	1439	193	82.18
YER123W	1555	1532	57	22.7974
YER124C	1702	1679	157	57.2952
YER125W	2410	2387	375	96.2606
YER126C	766	743	61	50.3049
YER127W	1054	1031	43	25.5552
YER128W	592	569	19	20.4603
YER129W	3409	3386	70	12.6672
YER130C	1312	1289	278	132.148
YER131W	340	317	155.368	300.311
YER132C	5242	5219	69	8.10086
YER133W	919	896	482	329.616
YER134C	517	494	57	70.6997
YER136W	1336	1313	293	136.733
YER137C	427	404	9	13.6499
YER137C-A	1303	1280	33.0668	15.8289
YER138C	5248	5225	190.737	22.3676
YER138W-A	85	62	7.6664	75.7651
YER139C	661	638	35	33.6138
YER140W	1651	1628	31	11.6675
YER141W	1441	1418	186	80.3723
YER142C	871	848	37	26.7347
YER143W	1267	1244	163	80.2854
YER144C	2398	2375	72	18.5754
YER145C	1195	1172	917	479.415
YER146W	262	239	32	82.0393
YER147C	1855	1832	80	26.7568
YER148W	703	680	86	77.4924
YER149C	1243	1220	29	14.5649
YER150W	427	404	813	1233.04
YER151C	2719	2696	200	45.4548
YER152C	1312	1289	56	26.6198
YER153C	745	722	19	16.1245
YER154W	1189	1166	79	41.5143
YER155C	6484	6461	203	19.2516
YER156C	997	974	39	24.5344
YER157W	2386	2363	64	16.5953
YER158C	1702	1679	184	67.1486
YER159C	409	386	96	152.389
YER159C-A	1303	1280	30.9061	14.7946
YER160C	5248	5225	14.1355	1.65765
YER161C	982	959	61	38.9745
YER162C	2245	2222	74	20.406
YER163C	679	656	39	36.4276
YER164W	4387	4364	143	20.078
YER165W	1714	1691	1260	456.559
YER166W	4696	4673	234	30.6824
YER167W	2536	2513	187	45.5952
YER168C	1621	1598	100	38.3436
YER169W	2371	2348	161	42.0143
YER170W	658	635	41	39.5621
YER171W	2317	2294	58	15.4919
YER172C	6472	6449	112	10.6413
YER173W	1960	1937	21	6.64292
YER174C	715	692	12	10.6254
YER175C	880	857	312	223.071
YER175W-A	145	122	4	20.0895
YER176W	3346	3323	43	7.9288
YER177W	784	761	1480.43	1191.99
YER178W	1243	1220	1022	513.287
YER179W	985	962	12	7.64321
YER180C	784	761	0	0
YER180C-A	238	215	16	45.5986
YER182W	715	692	32	28.3344
YER183C	616	593	27	27.8984
YER184C	2365	2342	14	3.66278
YER185W	892	869	2	1.4102
YER186C	901	878	8	5.58297
YER187W	406	383	0	0
YER188C-A	280	257	1	2.38417
YER189W	349	326	0	0
YER190C-B	463	440	3.6764	5.11965
YER190W	5026	5003	0.000175335	2.14738e-05
YFL001W	1309	1286	31	14.7703
YFL002C	1801	1778	62	21.3663
YFL002W-A	5293	5270	19.8321	2.30583
YFL002W-B	1297	1274	4.59933	2.21205
YFL003C	2617	2594	10	2.36211
YFL004W	2467	2444	221	55.4065
YFL005W	628	605	215	217.747
YFL007W	6412	6389	223	21.3866
YFL008W	3658	3635	83	13.9908
YFL009W	2320	2297	124	33.0773
YFL010C	616	593	273.269	282.361
YFL010W-A	265	242	102.731	260.11
YFL011W	1621	1598	2	0.766872
YFL012W	427	404	0	0
YFL013C	2059	2036	116	34.91
YFL014W	310	287	3985	8507.78
YFL016C	1516	1493	382	156.774
YFL017C	460	437	36	50.4767
YFL017W-A	214	191	14	44.9122
YFL018C	1480	1457	1295	544.603
YFL020C	349	326	0	0
YFL021W	1513	1490	478	196.567
YFL022C	1492	1469	364	151.827
YFL023W	2371	2348	73	19.05
YFL024C	2479	2456	51	12.7236
YFL025C	3070	3047	81	16.2885
YFL026W	1276	1253	6	2.93407
YFL027C	1474	1451	39	16.469
YFL028C	850	827	48	35.5636
YFL029C	1087	1064	22	12.6692
YFL030W	1138	1115	314	172.554
YFL031W	697	674	91	82.7277
YFL033C	5293	5270	136	15.8124
YFL034C-A	349	326	97	182.316
YFL034C-B	844	821	43	32.0919
YFL034W	3202	3179	79	15.2267
YFL036W	4036	4013	193	29.4685
YFL037W	1354	1331	341	156.981
YFL038C	601	578	418	443.117
YFL039C	1108	1085	3065	1730.89
YFL040W	1603	1580	7	2.71463
YFL041W	1849	1826	399	133.888
YFL041W-A	172	149	2	8.22457
YFL042C	2005	1982	87	26.8958
YFL044C	886	863	102	72.4201
YFL045C	745	722	331	280.906
YFL046W	604	581	22	23.2015
YFL047W	2125	2102	57	16.6154
YFL048C	1318	1295	179	84.694
YFL049W	1852	1829	55	18.4255
YFL050C	2557	2534	7	1.69263
YFL051C	463	440	0	0
YFL052W	1378	1355	34	15.3748
YFL053W	1756	1733	4	1.41427
YFL054C	1921	1898	19	6.13376
YFL055W	1657	1634	45	16.8745
YFL058W	1003	980	9.15497	5.72401
YFL059W	877	854	47.6667	34.2
YFL060C	649	626	4.5	4.40461
YFL061W	658	635	2.5	2.41233
YFL062W	1120	1097	0	0
YFL064C	505	482	0	0
YFL065C	289	266	0.441091	1.01605
YFL066C	1159	1136	9.92712	5.35444
YFL067W	508	485	4.78941	6.05076
YFL068W	463	440	0	0
YFR001W	595	572	20	21.4241
YFR002W	2500	2477	154	38.0947
YFR003C	448	425	64	92.27
YFR004W	901	878	232	161.906
YFR005C	1327	1304	22	10.3375
YFR006W	1588	1565	73	28.581
YFR007W	1042	1019	14	8.41828
YFR008W	646	623	38	37.3736
YFR009W	2239	2216	176	48.6645
YFR010W	1480	1457	321	134.994
YFR011C	493	470	93	121.242
YFR012W	589	566	0	0
YFR012W-A	67	44	0	0
YFR013W	2344	2321	76	20.0636
YFR014C	1321	1298	163	76.9454
YFR015C	2107	2084	71	20.8752
YFR016C	3682	3659	189	31.6497
YFR017C	568	545	305	342.904
YFR018C	1072	1049	32	18.6915
YFR019W	6817	6794	173.302	15.6296
YFR020W	679	656	0	0
YFR021W	1483	1460	46	19.3052
YFR022W	2182	2159	147	41.719
YFR023W	1816	1793	8	2.73388
YFR024C-A	1360	1337	217	99.4484
YFR025C	988	965	51	32.3827
YFR026C	490	467	1	1.31206
YFR027W	826	803	31	23.6546
YFR028C	1636	1613	53	20.1331
YFR029W	2017	1994	75	23.0465
YFR030W	3088	3065	739	147.735
YFR031C	3493	3470	49	8.65239
YFR031C-A	745	722	750.034	636.522
YFR032C	850	827	0	0
YFR032C-A	160	137	454	2030.51
YFR032C-B	244	221	5	13.8627
YFR033C	424	401	351	536.33
YFR034C	919	896	156	106.681
YFR035C	325	302	7	14.2024
YFR036W	355	332	20	36.9115
YFR037C	1654	1631	151	56.7274
YFR038W	2542	2519	80	19.4595
YFR039C	1513	1490	85	34.9544
YFR040W	2989	2966	183	37.805
YFR041C	868	845	72	52.209
YFR042W	583	560	17	18.6008
YFR043C	694	671	30	27.3948
YFR044C	1426	1403	362	158.096
YFR045W	910	887	20	13.8158
YFR046C	1066	1043	22	12.9243
YFR047C	868	845	85	61.6356
YFR048W	1969	1946	45	14.169
YFR049W	352	329	244	454.426
YFR050C	781	758	184	148.737
YFR051C	1621	1598	207	79.3712
YFR052W	805	782	185	144.955
YFR053C	1438	1415	2678	1159.64
YFR055W	1003	980	14	8.75329
YFR057W	436	413	0	0
YGL001C	1030	1007	113	68.7573
YGL002W	631	608	18	18.1401
YGL003C	1681	1658	80	29.5648
YGL004C	1234	1211	40	20.2388
YGL005C	820	797	21	16.1447
YGL006W	3502	3479	224	39.4515
YGL006W-A	91	68	0	0
YGL007C-A	67	44	1	13.9257
YGL008C	2737	2714	8356.04	1886.51
YGL009C	2320	2297	3365	897.622
YGL010W	505	482	42	53.3915
YGL011C	739	716	152	130.077
YGL012W	1402	1379	266	118.192
YGL013C	3187	3164	87	16.8482
YGL014W	2647	2624	145	33.859
YGL015C	373	350	0	0
YGL016W	3226	3203	53	10.1388
YGL017W	1492	1469	32	13.3474
YGL018C	535	512	23	27.525
YGL019W	817	794	57	43.987
YGL020C	688	665	50	46.07
YGL021W	2263	2240	64	17.5066
YGL022W	2137	2114	340	98.547
YGL023C	1888	1865	132	43.3675
YGL025C	1174	1151	57	30.3437
YGL026C	2104	2081	883	259.991
YGL027C	2482	2459	121	30.1506
YGL028C	1609	1586	242	93.4936
YGL029W	343	320	12	22.9774
YGL030W	298	275	566	1261.11
YGL031C	448	425	569.706	821.355
YGL032C	244	221	2	5.54507
YGL033W	625	602	0	0
YGL035C	1495	1472	156	64.9361
YGL036W	2710	2687	107	24.3998
YGL037C	631	608	1201	1210.34
YGL038C	1423	1400	188	82.281
YGL039W	1027	1004	8	4.88232
YGL040C	1009	986	203	126.15
YGL041C-B	163	140	2	8.7533
YGL041W-A	445	422	39	56.6268
YGL043W	910	887	101	69.7698
YGL044C	871	848	78	56.3597
YGL045W	1609	1586	144	55.6325
YGL047W	589	566	5	5.41281
YGL048C	1198	1175	244	127.239
YGL049C	2725	2702	166	37.6437
YGL050W	802	779	22	17.3043
YGL051W	685	662	10	9.25575
YGL053W	694	671	44	40.1791
YGL054C	397	374	270	442.346
YGL055W	1513	1490	1988	817.522
YGL056C	1564	1541	300	119.286
YGL057C	844	821	51	38.0624
YGL058W	499	476	57	73.3732
YGL059W	1456	1433	87	37.2
YGL060W	1906	1883	51	16.5955
YGL061C	724	701	23	20.1039
YGL062W	3517	3494	834.842	146.403
YGL063W	1093	1070	14	8.01704
YGL064C	1666	1643	28	10.4422
YGL065C	1492	1469	86	35.8712
YGL066W	1954	1931	145	46.0103
YGL067W	1135	1112	43	23.6937
YGL068W	565	542	114	128.877
YGL070C	349	326	25	46.9885
YGL071W	2053	2030	212	63.9896
YGL073W	2482	2459	141	35.1342
YGL075C	1144	1121	23	12.5716
YGL076C	715	692	1179.82	1044.67
YGL077C	1672	1649	161	59.8239
YGL078C	1552	1529	88	35.2651
YGL079W	637	614	25	24.9483
YGL080W	373	350	60	105.04
YGL081W	943	920	6	3.99607
YGL082W	1126	1103	49	27.2201
YGL083W	2395	2372	30	7.74954
YGL084C	1663	1640	116	43.3395
YGL085W	805	782	7	5.4848
YGL086W	2230	2207	55	15.2697
YGL087C	394	371	139	229.568
YGL089C	343	320	8	15.3183
YGL090W	1246	1223	7	3.50704
YGL091C	967	944	91	59.0662
YGL092W	3934	3911	187	29.297
YGL093W	2734	2711	103	23.2797
YGL094C	3328	3305	52	9.64054
YGL095C	1714	1691	82	29.7125
YGL096W	811	788	67	52.0977
YGL097W	1429	1406	103	44.8871
YGL098W	718	695	20	17.6325
YGL099W	1903	1880	106	34.5476
YGL100W	1030	1007	72	43.8099
YGL101W	628	605	20	20.2556
YGL103W	430	407	828	1246.54
YGL104C	1441	1418	27	11.6669
YGL105W	1111	1088	482	271.449
YGL106W	430	407	125	188.185
YGL107C	1921	1898	65	20.9839
YGL108C	403	380	30	48.3735
YGL110C	1855	1832	99	33.1115
YGL111W	1372	1349	65	29.5237
YGL112C	1531	1508	71	28.8487
YGL113W	1987	1964	14	4.36773
YGL114W	2158	2135	108	30.9953
YGL115W	949	926	62	41.0252
YGL116W	1813	1790	29	9.92692
YGL117W	778	755	43	34.8972
YGL119W	1486	1463	33	13.821
YGL120C	2284	2261	64	17.344
YGL121C	361	338	198	358.937
YGL122C	1558	1535	203	81.0321
YGL123W	745	722	1399	1187.27
YGL124C	1915	1892	56	18.1358
YGL125W	1783	1760	555	193.219
YGL126W	1123	1100	38	21.1671
YGL127C	364	341	18	32.3436
YGL128C	832	809	12	9.08871
YGL129C	1333	1310	75	35.08
YGL130W	1360	1337	67	30.7053
YGL131C	4192	4169	60	8.81838
YGL133W	3775	3752	93	15.1876
YGL134W	1282	1259	40	19.4672
YGL135W	634	611	1268.57	1272.16
YGL136C	943	920	17	11.3222
YGL137W	2650	2627	319	74.4047
YGL138C	1018	995	0	0
YGL139W	2389	2366	135	34.9614
YGL140C	3640	3617	146	24.7328
YGL141W	2713	2690	94	21.4114
YGL142C	1831	1808	57	19.3173
YGL143C	1222	1199	36	18.3973
YGL144C	2038	2015	13	3.9531
YGL145W	2086	2063	63	18.7116
YGL146C	916	893	25	17.1537
YGL147C	556	533	316.157	363.45
YGL148W	1111	1088	257	144.735
YGL150C	4450	4427	159	22.0068
YGL151W	3379	3356	98	17.8926
YGL153W	1006	983	84	52.3595
YGL154C	799	776	7	5.52721
YGL155W	1111	1088	21	11.8266
YGL156W	3232	3209	780	148.934
YGL157W	1024	1001	25	15.303
YGL158W	1519	1496	0	0
YGL159W	1093	1070	30	17.1794
YGL160W	1693	1670	104	38.1581
YGL161C	913	890	92	63.3384
YGL162W	880	857	16	11.4395
YGL163C	2677	2654	88	20.3166
YGL164C	1303	1280	35	16.7544
YGL166W	658	635	94	90.7034
YGL167C	2833	2810	288.075	62.8158
YGL168W	313	290	8.92514	18.8576
YGL169W	1261	1238	33	16.3329
YGL170C	1222	1199	5	2.55517
YGL171W	1675	1652	54	20.0287
YGL172W	1399	1376	79	35.1786
YGL173C	4567	4544	367	49.4877
YGL174W	781	758	19	15.3587
YGL175C	1018	995	4	2.46324
YGL176C	1645	1622	17	6.42196
YGL178W	2560	2537	259	62.5531
YGL179C	1663	1640	46	17.1863
YGL180W	2674	2651	320	73.9622
YGL181W	1171	1148	179	95.539
YGL183C	640	617	5	4.9654
YGL184C	1378	1355	211	95.4141
YGL185C	1120	1097	37	20.6664
YGL186C	1720	1697	207	74.7409
YGL187C	448	425	722	1040.92
YGL188C-A	121	98	5	31.2618
YGL189C	340	317	531.632	1027.59
YGL190C	1561	1538	131	52.1897
YGL191W	370	347	1002	1769.33
YGL192W	1783	1760	29	10.0961
YGL193C	292	269	2	4.55562
YGL194C	1339	1316	65	30.2641
YGL194C-A	223	200	4	12.2546
YGL195W	7999	7976	466	35.799
YGL196W	1267	1244	86	42.3592
YGL197W	4444	4421	205	28.4121
YGL198W	688	665	79	72.7906
YGL200C	592	569	97	104.455
YGL201C	3034	3011	82.3204	16.752
YGL202W	1483	1460	416	174.586
YGL203C	2170	2147	100	28.5389
YGL204C	286	263	9	20.968
YGL205W	2227	2204	38	10.5643
YGL206C	4942	4919	1268	157.947
YGL207W	3088	3065	285	56.975
YGL208W	1228	1205	154	78.3075
YGL209W	1129	1106	21	11.6341
YGL210W	649	626	33	32.3005
YGL211W	1060	1037	19	11.2265
YGL212W	931	908	36	24.2933
YGL213C	1174	1151	65	34.6025
YGL215W	1339	1316	403	187.637
YGL216W	2398	2375	71	18.3174
YGL219C	1360	1337	145	66.4517
YGL220W	343	320	10	19.1478
YGL221C	847	824	60	44.6163
YGL222C	508	485	115	145.287
YGL223C	1234	1211	33	16.697
YGL224C	823	800	19	14.5524
YGL225W	994	971	193	121.789
YGL226C-A	241	218	34	95.5635
YGL226W	352	329	11	20.4864
YGL227W	2857	2834	201	43.4576
YGL228W	1714	1691	265	96.0222
YGL229C	2437	2414	9	2.28441
YGL230C	424	401	1	1.52801
YGL231C	553	530	91	105.205
YGL232W	850	827	22	16.3
YGL233W	2713	2690	64	14.578
YGL234W	2389	2366	582	150.722
YGL235W	517	494	0.00275163	0.00341298
YGL236C	1990	1967	27.9972	8.72129
YGL237C	778	755	73	59.2442
YGL238W	2863	2840	139	29.9893
YGL240W	733	710	8	6.90401
YGL241W	2995	2972	75	15.4626
YGL242C	526	503	48	58.4713
YGL243W	1183	1160	19	10.0361
YGL244W	1657	1634	145	54.3733
YGL245W	2107	2084	900	264.615
YGL246C	1144	1121	38	20.7705
YGL247W	574	551	4	4.44814
YGL248W	1090	1067	93	53.4058
YGL249W	2095	2072	3	0.887158
YGL250W	706	683	35	31.3991
YGL251C	3544	3521	4	0.696087
YGL252C	1747	1724	135	47.9806
YGL253W	1441	1418	2347	1014.16
YGL254W	880	857	16	11.4395
YGL255W	1111	1088	3388	1908.03
YGL256W	1129	1106	11	6.09407
YGL257C	1657	1634	19	7.12477
YGL258W	601	578	0	0
YGL258W-A	214	191	0	0
YGL259W	478	455	0	0
YGL260W	211	188	0	0
YGL261C	343	320	0	0
YGL262W	508	485	0	0
YGL263W	1123	1100	0	0
YGR001C	727	704	78	67.8878
YGR002C	1411	1388	71	31.3428
YGR003W	2215	2192	57	15.9332
YGR004W	1369	1346	26	11.8358
YGR005C	1183	1160	160	84.5146
YGR006W	736	713	12	10.3124
YGR007W	952	929	34	22.425
YGR008C	235	212	598	1728.36
YGR009C	1936	1913	252	80.7152
YGR010W	1168	1145	44	23.546
YGR012W	1162	1139	37	19.9043
YGR013W	1843	1820	77	25.9232
YGR014W	3901	3878	167	26.3863
YGR015C	967	944	23	14.9288
YGR016W	553	530	15	17.3414
YGR017W	874	851	40.7394	29.3328
YGR018C	310	287	4.26064	9.09625
YGR019W	1396	1373	445	198.591
YGR020C	337	314	109	212.699
YGR021W	853	830	29	21.4087
YGR023W	1636	1613	105	39.8864
YGR024C	694	671	17	15.5237
YGR026W	817	794	166	128.102
YGR027C	307	284	634.196	1368.28
YGR027W-A	1303	1280	101.413	48.5459
YGR027W-B	5248	5225	0	0
YGR028W	1069	1046	62	36.3186
YGR029W	550	527	40	46.5071
YGR030C	457	434	14	19.7655
YGR031C-A	472	449	0	0
YGR031W	1009	986	32	19.8858
YGR032W	5668	5645	1870.06	202.984
YGR033C	700	677	49	44.3483
YGR034W	364	341	355.539	638.856
YGR035C	331	308	4	7.95754
YGR035W-A	202	179	0	0
YGR036C	700	677	7	6.33547
YGR037C	244	221	209	579.46
YGR038C-A	1303	1280	81.4098	38.9705
YGR038C-B	5248	5225	0.000496904	5.82715e-05
YGR038W	649	626	81	79.283
YGR040W	1087	1064	43	24.7626
YGR041W	1624	1601	14	5.35804
YGR042W	796	773	41	32.4993
YGR043C	982	959	897	573.117
YGR044C	883	860	29	20.6618
YGR046W	1138	1115	71	39.0169
YGR047C	3058	3035	43	8.68119
YGR048W	1066	1043	136	79.8958
YGR049W	544	521	35	41.1623
YGR050C	337	314	0	0
YGR052W	1090	1067	48	27.5643
YGR053C	832	809	18	13.6331
YGR054W	1909	1886	175	56.8546
YGR055W	1705	1682	400	145.715
YGR056W	2767	2744	93	20.7667
YGR057C	709	686	17	15.1843
YGR058W	988	965	56	35.5574
YGR059W	1519	1496	7	2.86706
YGR060W	910	887	1460	1008.55
YGR061C	4057	4034	583	88.5528
YGR062C	931	908	13	8.77258
YGR063C	289	266	40	92.1399
YGR065C	1762	1739	1699	598.637
YGR066C	859	836	14	10.261
YGR067C	2395	2372	767	198.13
YGR068C	1741	1718	19	6.77642
YGR070W	3448	3425	69	12.3441
YGR071C	2563	2540	33	7.96067
YGR072W	1144	1121	39	21.3171
YGR074W	421	398	13	20.0138
YGR075C	709	686	19	16.9707
YGR076C	454	431	42	59.7093
YGR077C	1750	1727	54	19.1589
YGR078C	580	557	32	35.2018
YGR079W	1093	1070	50	28.6323
YGR080W	979	956	137	87.8076
YGR081C	613	590	26	27.0017
YGR082W	532	509	79	95.0996
YGR083C	1936	1913	161	51.568
YGR084C	1000	977	28	17.5603
YGR085C	505	482	601.591	764.758
YGR086C	1000	977	912	571.966
YGR087C	1672	1649	441.726	164.135
YGR088W	1669	1646	542	201.762
YGR089W	2791	2768	63	13.9458
YGR090W	3694	3671	136	22.6999
YGR091W	1465	1442	19	8.07343
YGR092W	1699	1676	75	27.4193
YGR093W	1504	1481	21	8.68828
YGR094W	3295	3272	610	114.232
YGR095C	652	629	37	36.043
YGR096W	925	902	5	3.39651
YGR097W	3421	3398	122	21.9992
YGR098C	4873	4850	27	3.41108
YGR099W	2047	2024	13	3.93552
YGR100W	2833	2810	119	25.9484
YGR101W	1021	998	46	28.2421
YGR102C	532	509	115	138.436
YGR103W	1798	1775	104	35.9008
YGR104C	904	881	32	22.2558
YGR105W	214	191	22	70.5763
YGR106C	778	755	241	195.587
YGR108W	1396	1373	90	40.1644
YGR109C	1123	1100	13	7.24136
YGR109W-A	853	830	0	0
YGR109W-B	4624	4601	24.2953	3.23548
YGR110W	1318	1295	64	30.2817
YGR111W	1183	1160	95	50.1805
YGR112W	1150	1127	29	15.7668
YGR113W	1012	989	59	36.5532
YGR116W	4336	4313	227	32.249
YGR117C	1411	1388	26	11.4777
YGR118W	418	395	565.738	877.583
YGR119C	1606	1583	90	34.8362
YGR120C	769	746	6	4.92813
YGR121C	1459	1436	66	28.1617
YGR121W-A	196	173	0	0
YGR122W	1189	1166	31	16.2904
YGR123C	1522	1499	50	20.438
YGR124W	1699	1676	489.722	179.038
YGR125W	3091	3068	126	25.1643
YGR126W	673	650	49	46.1905
YGR127W	919	896	63	43.0826
YGR128C	2122	2099	61	17.8068
YGR129W	628	605	13	13.1661
YGR130C	2431	2408	623	158.526
YGR131W	505	482	0	0
YGR132C	844	821	322	240.316
YGR133W	532	509	24	28.891
YGR134W	3349	3326	46	8.47433
YGR135W	757	734	172	143.583
YGR136W	706	683	332	297.843
YGR138C	1825	1802	1097.4	373.146
YGR140W	2851	2828	41	8.88329
YGR141W	1384	1361	75	33.7655
YGR142W	1213	1190	352	181.245
YGR143W	2296	2273	195	52.566
YGR144W	961	938	257	167.88
YGR145W	2104	2081	50	14.722
YGR146C	616	593	368	380.244
YGR146C-A	142	119	0	0
YGR147C	847	824	53	39.4111
YGR148C	448	425	420.294	605.947
YGR149W	1279	1256	81	39.5153
YGR150C	2575	2552	13	3.12128
YGR152C	799	776	30	23.688
YGR153W	634	611	0	0
YGR154C	1051	1028	30	17.8812
YGR155W	1504	1481	1130	467.512
YGR156W	1258	1235	58	28.776
YGR157W	2590	2567	391	93.3298
YGR158C	733	710	39	33.657
YGR159C	1225	1202	123	62.7004
YGR161C	772	749	574	469.569
YGR161C-C	1303	1280	0.751986	0.359973
YGR161C-D	5248	5225	40.2894	4.7247
YGR161W-A	1297	1274	4.59933	2.21205
YGR161W-B	5293	5270	19.8321	2.30583
YGR161W-C	259	236	65	168.761
YGR162W	2839	2816	314	68.3229
YGR163W	1006	983	70	43.6329
YGR165W	1018	995	56	34.4853
YGR166W	1663	1640	27	10.0876
YGR167W	682	659	177	164.573
YGR168C	1111	1088	7	3.9422
YGR169C	1195	1172	5	2.61404
YGR169C-A	259	236	28	72.6969
YGR170W	3397	3374	37	6.71933
YGR171C	1708	1685	18	6.54549
YGR172C	727	704	67	58.3139
YGR173W	1087	1064	65	37.4319
YGR174C	493	470	37	48.2362
YGR174W-A	67	44	2	27.8514
YGR175C	1471	1448	670	283.515
YGR177C	1588	1565	4	1.56608
YGR178C	2149	2126	378	108.943
YGR179C	1201	1178	28	14.5641
YGR180C	1018	995	677	416.903
YGR181W	298	275	22	49.0185
YGR183C	181	158	334	1295.27
YGR184C	5833	5810	303	31.9548
YGR185C	1165	1142	243	130.38
YGR186W	2188	2165	242	68.49
YGR187C	1165	1142	77	41.3137
YGR188C	3046	3023	20	4.05379
YGR189C	1504	1481	1300	537.846
YGR191W	1792	1769	147	50.9166
YGR192C	979	956	26002.7	16666
YGR193C	1213	1190	170	87.5329
YGR194C	1783	1760	94	32.7254
YGR195W	721	698	40	35.1135
YGR196C	2434	2411	128	32.5299
YGR197C	1624	1601	94	35.9754
YGR198W	2434	2411	56	14.2318
YGR199W	2260	2237	90	24.6517
YGR200C	2347	2324	75	19.774
YGR201C	658	635	134	129.301
YGR202C	1255	1232	104	51.724
YGR203W	427	404	29	43.9831
YGR204C-A	94	71	2	17.26
YGR204W	2821	2798	813	178.038
YGR205W	853	830	44	32.4821
YGR206W	286	263	33	76.8826
YGR207C	766	743	131	108.032
YGR208W	910	887	42	29.0132
YGR209C	295	272	815	1835.94
YGR210C	1216	1193	59	30.3027
YGR211W	1441	1418	263	113.645
YGR212W	1387	1364	8	3.59373
YGR213C	934	911	3	2.01777
YGR214W	739	716	722.728	618.488
YGR215W	313	290	40	84.5146
YGR216C	1810	1787	28	9.6007
YGR217W	6100	6077	54	5.4447
YGR218W	3235	3212	423	80.6927
YGR220C	790	767	74	59.1161
YGR221C	1849	1826	11	3.69115
YGR222W	862	839	47	34.3246
YGR223C	1327	1304	18	8.45794
YGR224W	1822	1799	1	0.340595
YGR225W	1762	1739	20	7.04693
YGR227W	1558	1535	44	17.5636
YGR229C	1498	1475	154	63.9732
YGR230W	394	371	12	19.8188
YGR231C	913	890	175	120.481
YGR232W	667	644	68	64.6983
YGR233C	3517	3494	114	19.9918
YGR234W	1180	1157	630	333.639
YGR235C	682	659	202	187.817
YGR236C	268	245	84	210.079
YGR237C	2338	2315	149	39.4371
YGR238C	2629	2606	47	11.0508
YGR239C	847	824	189	140.541
YGR240C	2944	2921	1342	281.508
YGR240C-A	181	158	0	0
YGR241C	1687	1664	59	21.7254
YGR243W	421	398	367	565.005
YGR244C	1264	1241	467	230.576
YGR245C	2284	2261	64	17.344
YGR246C	1771	1748	88	30.8469
YGR247W	700	677	18	16.2912
YGR248W	748	725	148	125.082
YGR249W	1351	1328	38	17.533
