target_id	length	eff_length	est_counts	tpm
YER053C	883	860	423	805.655
YER053C-A	94	71	381	8789.7
YER054C	1627	1604	35	35.7414
YER055C	874	851	57	109.712
YER056C	1582	1559	109.922	115.49
YER056C-A	346	323	161.519	819.084
YER057C	370	347	87	410.674
YER058W	304	281	2	11.6582
YER059W	1243	1220	25	33.5651
YER060W	1567	1544	4	4.24346
YER060W-A	1573	1550	1.07815	1.13935
YER061C	1309	1286	19	24.2003
YER062C	733	710	66	152.262
YER063W	637	614	21	56.022
YER064C	1498	1475	41	45.5302
YER065C	1654	1631	1813	1820.75
YER066W	538	515	0	0
YER067W	466	443	438	1619.49
YER068W	1744	1721	96	91.3688
YER069W	2572	2549	209	134.302
YER070W	2647	2624	120	74.9074
YER071C	361	338	6	29.0765
YER072W	370	347	99	467.319
YER073W	1543	1520	72	77.5883
YER074W	388	365	219.211	983.73
YER074W-A	238	215	16	121.896
YER075C	2767	2744	81	48.3513
YER076C	889	866	1	1.89143
YER077C	2047	2024	11	8.90204
YER078C	1516	1493	12	13.1652
YER078W-A	145	122	1	13.426
YER079W	613	590	49	136.035
YER080W	1864	1841	86	76.516
YER081W	1390	1367	25.6452	30.7287
YER082C	1645	1622	21	21.2068
YER083C	838	815	16	32.1566
YER084W	367	344	8	38.0924
YER085C	502	479	0	0
YER086W	1711	1688	74	71.807
YER087C-B	229	206	15	119.27
YER087W	1711	1688	11	10.674
YER088C	1993	1970	99	82.3145
YER089C	1375	1352	30	36.3456
YER090W	1504	1481	59	65.2536
YER091C	2284	2261	1702	1233.01
YER092W	358	335	24	117.347
YER093C	4273	4250	24	9.24974
YER093C-A	394	371	1	4.41503
YER094C	598	575	67	190.86
YER095W	1183	1160	66	93.1951
YER096W	1519	1496	16	17.5185
YER098W	2245	2222	26	19.1662
YER099C	937	914	28	50.1787
YER100W	733	710	66	152.262
YER101C	1273	1250	43	56.3463
YER102W	583	560	286.791	838.852
YER103W	1909	1886	883	766.878
YER104W	607	584	13	36.4618
YER105C	4156	4133	60	23.779
YER106W	889	866	0	0
YER107C	1078	1055	17	26.3939
YER109C	2380	2357	1	0.694941
YER110C	3322	3299	247	122.637
YER111C	3262	3239	31	15.6768
YER112W	544	521	25	78.5977
YER113C	2101	2078	8	6.30597
YER114C	3103	3080	61	32.4404
YER115C	556	533	5	15.3656
YER116C	805	782	15	31.419
YER117W	394	371	286.178	1263.48
YER118C	1084	1061	11	16.9818
YER119C	1327	1304	37	46.4763
YER120W	715	692	94	222.5
YER121W	325	302	2	10.8475
YER122C	1462	1439	51	58.0519
YER123W	1555	1532	25	26.7294
YER124C	1702	1679	54	52.6806
YER125W	2410	2387	182	124.89
YER126C	766	743	24	52.909
YER127W	1054	1031	22	34.9519
YER128W	592	569	6	17.2721
YER129W	3409	3386	23	11.1262
YER130C	1312	1289	95	120.72
YER131W	340	317	53.9711	278.875
YER132C	5242	5219	29	9.10161
YER133W	919	896	198	361.963
YER134C	517	494	12	39.7889
YER136W	1336	1313	151	188.373
YER137C	427	404	4	16.2176
YER137C-A	1303	1280	13.2497	16.9552
YER138C	5248	5225	35.839	11.2351
YER138W-A	85	62	4.69134	123.94
YER139C	661	638	22	56.4819
YER140W	1651	1628	9	9.05515
YER141W	1441	1418	99	114.358
YER142C	871	848	14	27.042
YER143W	1267	1244	59	77.6853
YER144C	2398	2375	25	17.2418
YER145C	1195	1172	297	415.084
YER146W	262	239	12	82.2414
YER147C	1855	1832	15	13.4114
YER148W	703	680	47	113.213
YER149C	1243	1220	7	9.39822
YER150W	427	404	712	2886.73
YER151C	2719	2696	84	51.0348
YER152C	1312	1289	17	21.6025
YER153C	745	722	6	13.612
YER154W	1189	1166	25	35.1195
YER155C	6484	6461	87	22.056
YER156C	997	974	17	28.5889
YER157W	2386	2363	24	16.6362
YER158C	1702	1679	46	44.876
YER159C	409	386	22	93.3561
YER159C-A	1303	1280	0.000171792	0.000219837
YER160C	5248	5225	0	0
YER161C	982	959	33	56.3641
YER162C	2245	2222	26	19.1662
YER163C	679	656	11	27.466
YER164W	4387	4364	56	21.0189
YER165W	1714	1691	525	508.538
YER166W	4696	4673	100	35.0519
YER167W	2536	2513	69	44.9742
YER168C	1621	1598	49	50.2258
YER169W	2371	2348	64	44.6467
YER170W	658	635	10	25.7949
YER171W	2317	2294	18	12.8525
YER172C	6472	6449	54	13.7154
YER173W	1960	1937	9	7.61062
YER174C	715	692	4	9.46806
YER175C	880	857	76	145.258
YER175W-A	145	122	1	13.426
YER176W	3346	3323	13	6.40797
YER177W	784	761	455.432	980.27
YER178W	1243	1220	313	420.235
YER179W	985	962	5	8.51338
YER180C	784	761	0	0
YER180C-A	238	215	7	53.3294
YER182W	715	692	13	30.7712
YER183C	616	593	4	11.0487
YER184C	2365	2342	2	1.39878
YER185W	892	869	0	0
YER186C	901	878	4	7.4623
YER187W	406	383	0	0
YER188C-A	280	257	0	0
YER189W	349	326	0.735012	3.69304
YER190C-B	463	440	0	0
YER190W	5026	5003	1.45286e-05	4.75666e-06
YFL001W	1309	1286	13	16.5581
YFL002C	1801	1778	27	24.8736
YFL002W-A	5293	5270	0	0
YFL002W-B	1297	1274	4.68532	6.02389
YFL003C	2617	2594	0	0
YFL004W	2467	2444	94	62.999
YFL005W	628	605	98	265.325
YFL007W	6412	6389	101	25.8938
YFL008W	3658	3635	36	16.222
YFL009W	2320	2297	54	38.507
YFL010C	616	593	89.5229	247.279
YFL010W-A	265	242	5.47709	37.0716
YFL011W	1621	1598	1	1.02502
YFL012W	427	404	0	0
YFL013C	2059	2036	40	32.1803
YFL014W	310	287	1198	6837.26
YFL016C	1516	1493	106	116.293
YFL017C	460	437	6	22.4894
YFL017W-A	214	191	6	51.4547
YFL018C	1480	1457	379	426.076
YFL020C	349	326	0	0
YFL021W	1513	1490	95	104.435
YFL022C	1492	1469	95	105.928
YFL023W	2371	2348	22	15.3473
YFL024C	2479	2456	25	16.6732
YFL025C	3070	3047	25	13.4392
YFL026W	1276	1253	1	1.30724
YFL027C	1474	1451	4	4.51544
YFL028C	850	827	21	41.5931
YFL029C	1087	1064	5	7.69725
YFL030W	1138	1115	123	180.691
YFL031W	697	674	9	21.8721
YFL033C	5293	5270	40	12.4324
YFL034C-A	349	326	28	140.685
YFL034C-B	844	821	9	17.9559
YFL034W	3202	3179	25	12.8812
YFL036W	4036	4013	73	29.7962
YFL037W	1354	1331	120	147.676
YFL038C	601	578	145	410.911
YFL039C	1108	1085	1109	1674.21
YFL040W	1603	1580	0	0
YFL041W	1849	1826	120	107.643
YFL041W-A	172	149	0	0
YFL042C	2005	1982	39	32.2306
YFL044C	886	863	45	85.4101
YFL045C	745	722	144	326.688
YFL046W	604	581	5	14.0962
YFL047W	2125	2102	18	14.0264
YFL048C	1318	1295	63	79.6853
YFL049W	1852	1829	25	22.3889
YFL050C	2557	2534	0	0
YFL051C	463	440	0	0
YFL052W	1378	1355	22	26.5944
YFL053W	1756	1733	2	1.89033
YFL054C	1921	1898	3	2.589
YFL055W	1657	1634	33	33.0803
YFL058W	1003	980	5	8.35702
YFL059W	877	854	19.5	37.4011
YFL060C	649	626	2	5.23315
YFL061W	658	635	1	2.57949
YFL062W	1120	1097	7.13363	10.6515
YFL064C	505	482	0	0
YFL065C	289	266	5.39213e-05	0.000332037
YFL066C	1159	1136	0	0
YFL067W	508	485	0.468862	1.58347
YFL068W	463	440	1.57481	5.8625
YFR001W	595	572	13	37.2267
YFR002W	2500	2477	58	38.3539
YFR003C	448	425	16	61.665
YFR004W	901	878	135	251.853
YFR005C	1327	1304	5	6.28058
YFR006W	1588	1565	31	32.4455
YFR007W	1042	1019	11	17.6818
YFR008W	646	623	18	47.3251
YFR009W	2239	2216	81	59.8718
YFR010W	1480	1457	119	133.781
YFR011C	493	470	43	149.857
YFR012W	589	566	1	2.89395
YFR012W-A	67	44	0	0
YFR013W	2344	2321	33	23.2887
YFR014C	1321	1298	48	60.5723
YFR015C	2107	2084	40	31.4391
YFR016C	3682	3659	47	21.0399
YFR017C	568	545	176	528.961
YFR018C	1072	1049	6	9.36878
YFR019W	6817	6794	57.2755	13.8086
YFR020W	679	656	0	0
YFR021W	1483	1460	10	11.219
YFR022W	2182	2159	62	47.0377
YFR023W	1816	1793	3	2.74062
YFR024C-A	1360	1337	62	75.957
YFR025C	988	965	12	20.3686
YFR026C	490	467	2	7.01488
YFR027W	826	803	2	4.07964
YFR028C	1636	1613	9	9.13935
YFR029W	2017	1994	21	17.2505
YFR030W	3088	3065	286	152.842
YFR031C	3493	3470	19	8.96874
YFR031C-A	745	722	295.174	669.651
YFR032C	850	827	0	0
YFR032C-A	160	137	191	2283.6
YFR032C-B	244	221	0	0
YFR033C	424	401	142	580.031
YFR034C	919	896	49	89.5768
YFR035C	325	302	11	59.6614
YFR036W	355	332	6	29.602
YFR037C	1654	1631	53	53.2267
YFR038W	2542	2519	19	12.3547
YFR039C	1513	1490	29	31.8801
YFR040W	2989	2966	84	46.389
YFR041C	868	845	18	34.8918
YFR042W	583	560	8	23.3996
YFR043C	694	671	12	29.2931
YFR044C	1426	1403	112	130.758
YFR045W	910	887	10	18.4665
YFR046C	1066	1043	9	14.134
YFR047C	868	845	37	71.722
YFR048W	1969	1946	25	21.0428
YFR049W	352	329	114	567.566
YFR050C	781	758	72	155.586
YFR051C	1621	1598	94	96.3515
YFR052W	805	782	80	167.568
YFR053C	1438	1415	820	949.215
YFR055W	1003	980	3	5.01421
YFR057W	436	413	0	0
YGL001C	1030	1007	36	58.5572
YGL002W	631	608	3	8.08211
YGL003C	1681	1658	20	19.7584
YGL004C	1234	1211	22	29.7568
YGL005C	820	797	2	4.11035
YGL006W	3502	3479	85	40.0195
YGL006W-A	91	68	0	0
YGL007C-A	67	44	0	0
YGL008C	2737	2714	2805.6	1693.26
YGL009C	2320	2297	454	323.744
YGL010W	505	482	17	57.7709
YGL011C	739	716	83	189.877
YGL012W	1402	1379	95	112.841
YGL013C	3187	3164	20	10.3538
YGL014W	2647	2624	43.2682	27.0093
YGL015C	373	350	0	0
YGL016W	3226	3203	20	10.2278
YGL017W	1492	1469	15	16.7254
YGL018C	535	512	10	31.9917
YGL019W	817	794	34	70.14
YGL020C	688	665	25	61.578
YGL021W	2263	2240	21	15.356
YGL022W	2137	2114	96	74.383
YGL023C	1888	1865	35	30.7395
YGL025C	1174	1151	29	41.2696
YGL026C	2104	2081	249	195.99
YGL027C	2482	2459	42	27.9768
YGL028C	1609	1586	64	66.0974
YGL029W	343	320	1	5.11867
YGL030W	298	275	255	1518.85
YGL031C	448	425	262.931	1013.35
YGL032C	244	221	0	0
YGL033W	625	602	0	0
YGL035C	1495	1472	60	66.7653
YGL036W	2710	2687	53	32.3084
YGL037C	631	608	520	1400.9
YGL038C	1423	1400	57	66.689
YGL039W	1027	1004	15	24.4717
YGL040C	1009	986	70	116.286
YGL041C-B	163	140	0	0
YGL041W-A	445	422	8	31.0517
YGL043W	910	887	40	73.8659
YGL044C	871	848	23	44.4262
YGL045W	1609	1586	35	36.147
YGL047W	589	566	4	11.5758
YGL048C	1198	1175	107	149.16
YGL049C	2725	2702	51	30.9166
YGL050W	802	779	5	10.5133
YGL051W	685	662	0	0
YGL053W	694	671	20	48.8219
YGL054C	397	374	86	376.647
YGL055W	1513	1490	715	786.008
YGL056C	1564	1541	103	109.482
YGL057C	844	821	19	37.9069
YGL058W	499	476	24	82.587
YGL059W	1456	1433	26	29.719
YGL060W	1906	1883	19	16.5276
YGL061C	724	701	12	28.0395
YGL062W	3517	3494	227.794	106.789
YGL063W	1093	1070	0	0
YGL064C	1666	1643	14	13.9572
YGL065C	1492	1469	17	18.9555
YGL066W	1954	1931	37	31.3853
YGL067W	1135	1112	17	25.041
YGL068W	565	542	32	96.707
YGL070C	349	326	4	20.0979
YGL071W	2053	2030	61	49.2199
YGL073W	2482	2459	36	23.9801
YGL075C	1144	1121	6	8.76704
YGL076C	715	692	477.991	1131.41
YGL077C	1672	1649	63	62.5788
YGL078C	1552	1529	35	37.4945
YGL079W	637	614	8	21.3417
YGL080W	373	350	22	102.958
YGL081W	943	920	2	3.56082
YGL082W	1126	1103	24	35.6404
YGL083W	2395	2372	15	10.3582
YGL084C	1663	1640	31	30.9617
YGL085W	805	782	0	0
YGL086W	2230	2207	28	20.7808
YGL087C	394	371	47	207.506
YGL089C	343	320	7	35.8307
YGL090W	1246	1223	3	4.01793
YGL091C	967	944	35	60.73
YGL092W	3934	3911	72	30.1545
YGL093W	2734	2711	28	16.9175
YGL094C	3328	3305	17	8.42529
YGL095C	1714	1691	22	21.3101
YGL096W	811	788	32	66.5168
YGL097W	1429	1406	35	40.7746
YGL098W	718	695	13	30.6384
YGL099W	1903	1880	28	24.3954
YGL100W	1030	1007	27	43.9179
YGL101W	628	605	14	37.9036
YGL103W	430	407	346	1392.48
YGL104C	1441	1418	11	12.7064
YGL105W	1111	1088	180	270.989
YGL106W	430	407	32	128.784
YGL107C	1921	1898	16	13.808
YGL108C	403	380	6	25.8628
YGL110C	1855	1832	22	19.67
YGL111W	1372	1349	10	12.1421
YGL112C	1531	1508	25	27.1548
YGL113W	1987	1964	7	5.838
YGL114W	2158	2135	23	17.6456
YGL115W	949	926	28	49.5284
YGL116W	1813	1790	8	7.32056
YGL117W	778	755	31	67.2546
YGL119W	1486	1463	14	15.6744
YGL120C	2284	2261	25	18.1112
YGL121C	361	338	76	368.302
YGL122C	1558	1535	97	103.507
YGL123W	745	722	497	1127.53
YGL124C	1915	1892	15	12.9861
YGL125W	1783	1760	104	96.7894
YGL126W	1123	1100	9	13.4016
YGL127C	364	341	5	24.0172
YGL128C	832	809	9	18.2222
YGL129C	1333	1310	38	47.5138
YGL130W	1360	1337	25	30.6278
YGL131C	4192	4169	14	5.50052
YGL133W	3775	3752	34	14.8431
YGL134W	1282	1259	10	13.0101
YGL135W	634	611	489.633	1312.61
YGL136C	943	920	8	14.2433
YGL137W	2650	2627	122	76.0689
YGL138C	1018	995	0	0
YGL139W	2389	2366	33	22.8458
YGL140C	3640	3617	43	19.4727
YGL141W	2713	2690	62	37.7526
YGL142C	1831	1808	16	14.4954
YGL143C	1222	1199	9	12.2951
YGL144C	2038	2015	12	9.75469
YGL145W	2086	2063	23	18.2615
YGL146C	916	893	17	31.1821
YGL147C	556	533	183.164	562.885
YGL148W	1111	1088	86	129.472
YGL150C	4450	4427	41	15.1699
YGL151W	3379	3356	26	12.6899
YGL153W	1006	983	23	38.325
YGL154C	799	776	3	6.33238
YGL155W	1111	1088	9	13.5494
YGL156W	3232	3209	337	172.015
YGL157W	1024	1001	20	32.7268
YGL158W	1519	1496	0	0
YGL159W	1093	1070	20	30.6164
YGL160W	1693	1670	37	36.2905
YGL161C	913	890	29	53.3722
YGL162W	880	857	5	9.55645
YGL163C	2677	2654	22	13.5778
YGL164C	1303	1280	18	23.034
YGL166W	658	635	19	49.0103
YGL167C	2833	2810	115.218	67.1617
YGL168W	313	290	1.78198	10.065
YGL169W	1261	1238	21	27.7847
YGL170C	1222	1199	1	1.36612
YGL171W	1675	1652	20	19.8302
YGL172W	1399	1376	33	39.2828
YGL173C	4567	4544	161	58.0357
YGL174W	781	758	5	10.8046
YGL175C	1018	995	1	1.64621
YGL176C	1645	1622	3	3.02955
YGL178W	2560	2537	94	60.6897
YGL179C	1663	1640	12	11.9852
YGL180W	2674	2651	131	80.9411
YGL181W	1171	1148	46	65.6332
YGL183C	640	617	1	2.65474
YGL184C	1378	1355	68	82.201
YGL185C	1120	1097	13	19.4108
YGL186C	1720	1697	54	52.1218
YGL187C	448	425	312	1202.47
YGL188C-A	121	98	1	16.714
YGL189C	340	317	245.029	1266.09
YGL190C	1561	1538	49	52.1852
YGL191W	370	347	549	2591.49
YGL192W	1783	1760	12	11.168
YGL193C	292	269	0	0
YGL194C	1339	1316	32	39.8292
YGL194C-A	223	200	4	32.7595
YGL195W	7999	7976	198	40.6619
YGL196W	1267	1244	33	43.4511
YGL197W	4444	4421	58	21.4889
YGL198W	688	665	15	36.9468
YGL200C	592	569	33	94.9968
YGL201C	3034	3011	17	9.24795
YGL202W	1483	1460	145	162.676
YGL203C	2170	2147	58	44.249
YGL204C	286	263	3	18.6841
YGL205W	2227	2204	17	12.6341
YGL206C	4942	4919	422	140.522
YGL207W	3088	3065	132	70.5425
YGL208W	1228	1205	49	66.6065
YGL209W	1129	1106	7	10.3669
YGL210W	649	626	22	57.5646
YGL211W	1060	1037	12	18.9544
YGL212W	931	908	17	30.6669
YGL213C	1174	1151	20	28.4618
YGL215W	1339	1316	201	250.177
YGL216W	2398	2375	21	14.4831
YGL219C	1360	1337	59	72.2816
YGL220W	343	320	8	40.9494
YGL221C	847	824	23	45.7202
YGL222C	508	485	69	233.032
YGL223C	1234	1211	9	12.1732
YGL224C	823	800	16	32.7595
YGL225W	994	971	80	134.952
YGL226C-A	241	218	12	90.1638
YGL226W	352	329	3	14.9359
YGL227W	2857	2834	59	34.1004
YGL228W	1714	1691	71	68.7736
YGL229C	2437	2414	0	0
YGL230C	424	401	0	0
YGL231C	553	530	33	101.987
YGL232W	850	827	8	15.845
YGL233W	2713	2690	26	15.8317
YGL234W	2389	2366	151	104.537
YGL235W	517	494	0	0
YGL236C	1990	1967	5	4.16364
YGL237C	778	755	21	45.5596
YGL238W	2863	2840	69	39.7959
YGL240W	733	710	3	6.92102
YGL241W	2995	2972	41	22.5966
YGL242C	526	503	17	55.359
YGL243W	1183	1160	3	4.23614
YGL244W	1657	1634	51	51.1241
YGL245W	2107	2084	284	223.217
YGL246C	1144	1121	10	14.6117
YGL247W	574	551	0	0
YGL248W	1090	1067	45	69.0805
YGL249W	2095	2072	3	2.37159
YGL250W	706	683	15	35.9731
YGL251C	3544	3521	0	0
YGL252C	1747	1724	34	32.3035
YGL253W	1441	1418	531	613.374
YGL254W	880	857	2	3.82258
YGL255W	1111	1088	2193	3301.54
YGL256W	1129	1106	337	499.094
YGL257C	1657	1634	17	17.0414
YGL258W	601	578	7	19.8371
YGL258W-A	214	191	0	0
YGL259W	478	455	1.29454	4.66028
YGL260W	211	188	0	0
YGL261C	343	320	0	0
YGL262W	508	485	0	0
YGL263W	1123	1100	0	0
YGR001C	727	704	28	65.1467
YGR002C	1411	1388	47	55.4646
YGR003W	2215	2192	25	18.6813
YGR004W	1369	1346	1	1.21692
YGR005C	1183	1160	45	63.5421
YGR006W	736	713	11	25.2703
YGR007W	952	929	18	31.7369
YGR008C	235	212	213	1645.7
YGR009C	1936	1913	103	88.1921
YGR010W	1168	1145	17	24.3193
YGR012W	1162	1139	16	23.0093
YGR013W	1843	1820	28	25.1996
YGR014W	3901	3878	33	13.9384
YGR015C	967	944	12	20.8217
YGR016W	553	530	3	9.27156
YGR017W	874	851	21	40.4201
YGR018C	310	287	0	0
YGR019W	1396	1373	182	217.124
YGR020C	337	314	34	177.36
YGR021W	853	830	10	19.7346
YGR023W	1636	1613	36	36.5574
YGR024C	694	671	5	12.2055
YGR026W	817	794	65	134.091
YGR027C	307	284	280.725	1619.09
YGR027W-A	1303	1280	0	0
YGR027W-B	5248	5225	0	0
YGR028W	1069	1046	33	51.6761
YGR029W	550	527	11	34.1892
YGR030C	457	434	2	7.54827
YGR031C-A	472	449	6.32775	23.0839
YGR031W	1009	986	3.67225	6.10047
YGR032W	5668	5645	623.087	180.797
YGR033C	700	677	15	36.2919
YGR034W	364	341	219.827	1055.93
YGR035C	331	308	0	0
YGR035W-A	202	179	0	0
YGR036C	700	677	4	9.67784
YGR037C	244	221	63	466.934
YGR038C-A	1303	1280	0.59974	0.767468
YGR038C-B	5248	5225	15.8121	4.95692
YGR038W	649	626	24	62.7978
YGR040W	1087	1064	14	21.5523
YGR041W	1624	1601	3	3.06929
YGR042W	796	773	21	44.4987
YGR043C	982	959	422	720.777
YGR044C	883	860	16	30.474
YGR046W	1138	1115	34	49.9472
YGR047C	3058	3035	25	13.4924
YGR048W	1066	1043	51	80.0927
YGR049W	544	521	17	53.4464
YGR050C	337	314	0	0
YGR052W	1090	1067	15	23.0268
YGR053C	832	809	9	18.2222
YGR054W	1909	1886	85	73.8218
YGR055W	1705	1682	213	207.425
YGR056W	2767	2744	37	22.0864
YGR057C	709	686	12	28.6526
YGR058W	988	965	25	42.4346
YGR059W	1519	1496	1	1.0949
YGR060W	910	887	582	1074.75
YGR061C	4057	4034	180	73.0876
YGR062C	931	908	5	9.01969
YGR063C	289	266	18	110.84
YGR065C	1762	1739	474	446.464
YGR066C	859	836	17	33.3081
YGR067C	2395	2372	244	168.493
YGR068C	1741	1718	8	7.62736
YGR070W	3448	3425	19	9.08658
YGR071C	2563	2540	15	9.67308
YGR072W	1144	1121	17	24.8399
YGR074W	421	398	4	16.4621
YGR075C	709	686	11	26.2649
YGR076C	454	431	19	72.2077
YGR077C	1750	1727	22	20.8659
YGR078C	580	557	18	52.9328
YGR079W	1093	1070	27	41.3321
YGR080W	979	956	33	56.541
YGR081C	613	590	6	16.6574
YGR082W	532	509	28	90.1047
YGR083C	1936	1913	55	47.0929
YGR084C	1000	977	15	25.148
YGR085C	505	482	185.581	630.658
YGR086C	1000	977	375	628.701
YGR087C	1672	1649	245	243.362
YGR088W	1669	1646	235	233.854
YGR089W	2791	2768	26	15.3856
YGR090W	3694	3671	56	24.9868
YGR091W	1465	1442	12	13.6309
YGR092W	1699	1676	28	27.3647
YGR093W	1504	1481	8	8.84794
YGR094W	3295	3272	256	128.155
YGR095C	652	629	18	46.8737
YGR096W	925	902	0	0
YGR097W	3421	3398	54	26.0302
YGR098C	4873	4850	9	3.03954
YGR099W	2047	2024	18	14.567
YGR100W	2833	2810	36	20.9847
YGR101W	1021	998	19	31.1839
YGR102C	532	509	28	90.1047
YGR103W	1798	1775	49	45.2173
YGR104C	904	881	14	26.0291
YGR105W	214	191	9	77.1821
YGR106C	778	755	107	232.137
YGR108W	1396	1373	15	17.8948
YGR109C	1123	1100	3	4.46721
YGR109W-A	853	830	0	0
YGR109W-B	4624	4601	3.26864e-08	1.16365e-08
YGR110W	1318	1295	26	32.886
YGR111W	1183	1160	40	56.4819
YGR112W	1150	1127	14	20.3475
YGR113W	1012	989	16	26.4991
YGR116W	4336	4313	116	44.0541
YGR117C	1411	1388	18	21.2418
YGR118W	418	395	265.203	1099.74
YGR119C	1606	1583	26	26.9029
YGR120C	769	746	2	4.39135
YGR121C	1459	1436	17	19.3911
YGR121W-A	196	173	0	0
YGR122W	1189	1166	7	9.83347
YGR123C	1522	1499	9	9.83441
YGR124W	1699	1676	179.55	175.476
YGR125W	3091	3068	32	17.0845
YGR126W	673	650	16	40.3194
YGR127W	919	896	33	60.3272
YGR128C	2122	2099	32	24.9715
YGR129W	628	605	4	10.8296
YGR130C	2431	2408	179	121.76
YGR131W	505	482	0	0
YGR132C	844	821	111	221.456
YGR133W	532	509	9	28.9622
YGR134W	3349	3326	17	8.37209
YGR135W	757	734	50	111.579
YGR136W	706	683	125	299.776
YGR138C	1825	1802	316.738	287.907
YGR140W	2851	2828	13	7.52959
YGR141W	1384	1361	27	32.4947
YGR142W	1213	1190	85	116.998
YGR143W	2296	2273	72	51.8848
YGR144W	961	938	84	146.684
YGR145W	2104	2081	27	21.252
YGR146C	616	593	133	367.371
YGR146C-A	142	119	1	13.7645
YGR147C	847	824	21	41.7445
YGR148C	448	425	165.069	636.185
YGR149W	1279	1256	50	65.206
YGR150C	2575	2552	11	7.06024
YGR152C	799	776	8	16.8863
YGR153W	634	611	0	0
YGR154C	1051	1028	22	35.0539
YGR155W	1504	1481	493	545.254
YGR156W	1258	1235	15	19.8944
YGR157W	2590	2567	160	102.094
YGR158C	733	710	8	18.4561
YGR159C	1225	1202	51	69.4981
YGR161C	772	749	169	369.583
YGR161C-C	1303	1280	51.4141	65.793
YGR161C-D	5248	5225	2.83778e-06	8.89612e-07
YGR161W-A	1297	1274	4.68532	6.02389
YGR161W-B	5293	5270	0	0
YGR161W-C	259	236	22	152.693
YGR162W	2839	2816	106	61.6567
YGR163W	1006	983	19	31.6597
YGR165W	1018	995	31	51.0324
YGR166W	1663	1640	19	18.9765
YGR167W	682	659	64	159.075
YGR168C	1111	1088	6	9.03295
YGR169C	1195	1172	5	6.98795
YGR169C-A	259	236	6	41.6434
YGR170W	3397	3374	16	7.76752
YGR171C	1708	1685	7	6.80464
YGR172C	727	704	35	81.4334
YGR173W	1087	1064	18	27.7101
YGR174C	493	470	17	59.2459
YGR174W-A	67	44	1	37.2267
YGR175C	1471	1448	237	268.094
YGR177C	1588	1565	5	5.23315
YGR178C	2149	2126	118	90.913
YGR179C	1201	1178	11	15.2952
YGR180C	1018	995	241	396.736
YGR181W	298	275	17	101.257
YGR183C	181	158	173	1793.48
YGR184C	5833	5810	122	34.3947
YGR185C	1165	1142	81	116.179
YGR186W	2188	2165	61	46.1508
YGR187C	1165	1142	32	45.8977
YGR188C	3046	3023	2	1.08368
YGR189C	1504	1481	383	423.595
YGR191W	1792	1769	47	43.5188
YGR192C	979	956	8473.08	14517.5
YGR193C	1213	1190	71	97.7279
YGR194C	1783	1760	30	27.92
YGR195W	721	698	17	39.8934
YGR196C	2434	2411	56	38.045
YGR197C	1624	1601	16	16.3695
YGR198W	2434	2411	28	19.0225
YGR199W	2260	2237	31	22.6988
YGR200C	2347	2324	31	21.8491
YGR201C	658	635	87	224.416
YGR202C	1255	1232	30	39.8858
YGR203W	427	404	7	28.3808
YGR204C-A	94	71	1	23.0701
YGR204W	2821	2798	243	142.254
YGR205W	853	830	18	35.5224
YGR206W	286	263	7	43.5963
YGR207C	766	743	42	92.5908
YGR208W	910	887	29	53.5527
YGR209C	295	272	341	2053.49
YGR210C	1216	1193	15	20.5948
YGR211W	1441	1418	84	97.031
YGR212W	1387	1364	7	8.40603
YGR213C	934	911	0	0
YGR214W	739	716	225.122	515.007
YGR215W	313	290	17	96.0192
YGR216C	1810	1787	12	10.9993
YGR217W	6100	6077	26	7.00796
YGR218W	3235	3212	148	75.4733
YGR220C	790	767	23	49.1179
YGR221C	1849	1826	5	4.48515
YGR222W	862	839	9	17.5707
YGR223C	1327	1304	7	8.79281
YGR224W	1822	1799	1	0.910492
YGR225W	1762	1739	12	11.3029
YGR227W	1558	1535	15	16.0063
YGR229C	1498	1475	45	49.9721
YGR230W	394	371	7	30.9052
YGR231C	913	890	81	149.074
YGR232W	667	644	25	63.586
YGR233C	3517	3494	52	24.3774
YGR234W	1180	1157	296	419.05
YGR235C	682	659	69	171.503
YGR236C	268	245	136	909.243
YGR237C	2338	2315	38	26.8869
YGR238C	2629	2606	31	19.4847
YGR239C	847	824	62	123.246
YGR240C	2944	2921	591	331.408
YGR240C-A	181	158	0	0
YGR241C	1687	1664	19	18.7028
YGR243W	421	398	161	662.598
YGR244C	1264	1241	136	179.504
YGR245C	2284	2261	34	24.6312
YGR246C	1771	1748	39	36.5452
YGR247W	700	677	7	16.9362
YGR248W	748	725	59	133.297
YGR249W	1351	1328	6	7.40049
YGR250C	2326	2303	553	393.313
YGR251W	571	548	13	38.8571
YGR252W	1300	1277	8	10.2614
YGR253C	763	740	114	252.337
YGR254W	1294	1271	9679.51	12474.3
YGR255C	1420	1397	22	25.7949
YGR256W	1459	1436	288	328.508
YGR257C	1233	1210	15	20.3055
YGR258C	3076	3053	43	23.0701
YGR260W	1585	1562	74	77.5993
YGR261C	2410	2387	27	18.5276
YGR262C	766	743	8	17.6363
YGR263C	1255	1232	8	10.6362
YGR264C	2236	2213	110	81.4177
YGR266W	2086	2063	9	7.1458
YGR267C	712	689	32	76.0743
YGR268C	577	554	17	50.2628
YGR270W	4120	4097	46	18.3907
YGR271C-A	682	659	9	22.3699
YGR271W	5884	5861	45	12.5762
YGR273C	505	482	0	0
YGR274C	3181	3158	26	13.4855
YGR275W	454	431	19	72.2077
